2415,-348,-2140,980,1497,-899,-1025,878,649,-795,-466,729,372,-648,-228,468,508,-452,-469,349,395,-226,-85,-132,2,380,-4,-340,16,318,60,646,-1960,54,2758,35,-3491,-249,3496,-2,-3652,72,3274,-537,-2532,780,2383,-1143,-1943,1366,1264,-975,-920,549,222,-110,-301,485,220,-3,-1721,1405,1734,-2339,-1380,2760,198,-2636,702,2232,-1670,-1022,1875,-191,-1464,805,781,-836,-371,943,-239
-647,89,663,-362,-427,924,-76,-1800,1572,2078,-2675,-1826,3314,292,-3280,1015,2615,-2275,-681,2126,-612,-1551,1432,590,-1475,74,1281,175,-179,69,217,182,230,-2173,1653,2242,-3473,-1009,3583,-512,-3261,1636,2515,-2545,-921,2349,-216,-1971,1204,1062,-1328,-439,1356,-300,-230,-232,440,-319,-972,1809,703,-2577,-249,2763,-1033,-2479,2253,1186,-2725,424,2234,-1797,-612,1994,-501,-1417,880,900,-1185,-207,797
-65,144,125,-271,-127,525,418,-2318,1596,2574,-3261,-1637,3685,-150,-3489,1495,2734,-2495,-967,2335,-339,-1867,1136,818,-1079,-115,777,226,322,-214,-17,-1327,1509,1678,-2616,-1105,2857,-150,-2764,1294,2037,-2239,-799,2525,-649,-2119,1547,945,-1408,-428,1219,158,-1204,441,51,-452,367,407,-456,-342,1361,-675,-1672,2344,1199,-3921,211,3578,-1634,-2542,2290,1532,-2716,-29,2110,-821,-1308,1358,516,-1262,138
-139,-102,-1039,1441,589,-2038,-4,2108,-1026,-1693,1458,1150,-1897,-140,1702,-756,-1108,1084,341,-780,-127,754,-185,-556,316,418,-422,-595,-452,1187,-283,-1176,1369,1163,-2289,-632,2208,-308,-2220,1389,1376,-1811,39,1436,-850,-533,986,-101,-720,482,392,-524,-278,699,-149,132,-1121,1226,740,-2032,-58,2131,-979,-1790,1659,927,-2166,499,1688,-1232,-937,1537,189,-1316,373,680,-385,-375,350,198,-602
60,-1231,826,1144,-1663,-924,1728,111,-1843,988,954,-1488,306,884,-872,-57,858,-341,-646,584,343,-601,-111,503,-55,-322,269,-212,177,-947,975,1040,-1876,-568,2235,-485,-2211,1245,1648,-1855,-516,1724,-605,-1129,1076,522,-991,82,734,-257,-581,298,281,-218,-82,514,-69,-352,192,802,-680,-1606,2251,1780,-3300,-1417,3393,535,-4097,1009,3465,-2315,-1941,2713,351,-2444,864,1496,-1137,-708,1015
48,473,-187,-413,553,523,-2002,1508,1399,-2820,-128,2625,-937,-1872,1500,646,-1781,769,1085,-1432,-189,1397,-448,-881,660,338,-548,-421,-221,1002,561,-1452,-1073,1945,110,-2453,1018,1762,-1893,-452,1883,-580,-1575,1271,710,-1353,-216,985,144,-1082,358,661,-436,-293,-294,185,11,-1125,1714,444,-2636,420,1973,-1159,-1236,1780,181,-1664,961,857,-1664,395,1230,-851,-720,1036,302,-982,74,728,-221
827,120,-1370,-136,1724,-695,-1833,1767,850,-2014,313,1320,-860,-663,1001,-12,-618,96,469,-207,-302,248,211,-171,120,0,3,-422,-58,310,-1090,1264,936,-2334,-126,2345,-1194,-1681,1662,783,-2271,729,1505,-1453,-540,1738,-384,-1225,635,833,-873,-429,805,203,327,-262,-317,508,464,-1469,73,2394,-582,-2924,1080,2688,-2253,-2145,3151,596,-2927,603,2194,-1360,-1077,1512,320,-1330,84,963,-324
643,-622,-476,1199,-1154,-163,1949,-847,-2036,1815,906,-2103,156,1918,-1161,-1131,1843,-498,-1427,1249,631,-1264,-36,1156,-398,-717,483,429,-31,-773,-8,1554,-182,-2430,708,2186,-1849,-1719,2781,271,-2530,1228,1473,-1629,-378,1580,-262,-1305,567,794,-599,-442,511,-5,75,208,-150,-196,564,402,-1884,1207,2339,-2690,-1613,3120,506,-3300,821,2573,-1778,-989,1952,-167,-1322,747,759,-929,-29,611,-213
252,37,-496,-682,1690,332,-2313,469,1958,-1335,-1273,1922,203,-2045,1111,1238,-1851,-276,1699,-492,-1107,695,762,-866,-249,857,-123,-414,219,660,-19,-1649,428,1762,-1749,-1074,2432,-327,-2040,1388,1262,-1899,-132,1625,-636,-1075,868,478,-873,-211,778,25,-572,127,-202,-400,876,59,-1770,1335,1480,-2234,-629,2016,-127,-1835,1008,1161,-1626,-211,1401,-798,-492,806,159,-679,190,451,-385,-126,413
21,-436,170,604,-40,-1523,728,2318,-1493,-2672,2397,1648,-2835,-864,2925,-358,-2381,1422,1051,-1740,-109,1416,-555,-909,880,328,-750,41,1145,-854,-573,1276,486,-2170,4,2205,-1054,-2076,2115,936,-2142,271,1430,-588,-715,700,202,-590,66,399,-281,-170,448,-86,-351,-215,395,888,-2020,500,1993,-1299,-1833,1904,805,-2132,150,1825,-1340,-846,1640,-382,-1282,1211,606,-1108,-211,1139,-316,-839,368
229,-531,-536,1260,883,-1824,-704,1922,141,-2527,883,1985,-1618,-617,1602,-36,-1385,703,1027,-910,-609,895,340,-1062,220,621,-235,-341,447,86,-377,120,1069,-2021,361,2788,-1791,-2824,2769,1705,-3519,78,3136,-1425,-1886,1956,627,-1996,385,1531,-1187,-502,1067,-132,-355,436,-406,261,1149,-1128,-1518,1934,548,-2334,710,1988,-1657,-822,1887,-435,-1517,1139,826,-1384,-7,1011,-434,-676,605,270,-454
470,175,-607,80,935,-960,-1239,2601,753,-3671,446,3073,-1489,-2358,2234,1190,-2628,378,1847,-1240,-831,1368,175,-1035,277,563,-535,-428,-613,900,696,-1906,-525,2087,-538,-1912,1317,1055,-1578,-183,1185,-248,-676,481,111,-316,-20,281,-218,-243,373,221,-382,-141,262,799,-380,-91,-1017,1082,1446,-1958,-1404,2570,366,-2412,244,2301,-1357,-1285,1828,270,-1568,644,920,-710,-356,783,-189,-405,129
505,180,-1093,187,1562,-607,-2204,1386,1531,-2162,-484,2277,-875,-1570,1480,458,-1264,163,1080,-628,-513,678,83,-677,299,462,-420,534,71,-461,512,-698,-647,2460,-341,-3051,1361,2132,-2260,-1047,2570,-290,-2227,1547,994,-2124,177,1855,-762,-1315,855,798,-870,-550,176,-153,202,337,-1095,346,1568,-600,-2742,1574,2087,-2504,-1069,2973,-546,-2107,1762,678,-1783,248,1367,-810,-796,766,251,-425,-363
-557,-218,748,-22,-733,120,1169,-636,-1785,1974,1634,-3166,-748,3451,-633,-3157,1775,2244,-2569,-794,2300,-333,-1638,1126,649,-894,-188,-100,271,554,-369,-1871,1314,1406,-2237,-122,2353,-1452,-954,1850,-32,-1749,931,1270,-1348,-333,900,-44,-727,303,445,-308,-307,489,421,113,-468,234,1011,-1949,500,2145,-1538,-1962,1994,999,-2084,-150,1823,-954,-1088,1377,6,-985,524,483,-406,-240,421,-88,-270
-632,-284,1335,87,-1687,113,1682,-768,-1879,1682,748,-1980,334,1598,-806,-1064,1148,461,-1119,-242,854,-6,-645,329,250,-366,200,-418,1595,-311,-1971,785,1462,-1274,-830,1494,-177,-1369,1234,161,-1371,824,762,-938,-371,998,-65,-795,341,461,-487,-170,408,125,-165,271,270,-402,101,1108,-1656,-185,2521,-919,-3015,2376,1853,-2906,-595,2819,-955,-1856,1819,454,-1786,672,1194,-1021,-378,1080,-320
26,-815,1130,858,-1937,-438,2205,-651,-1777,1296,1189,-2022,-71,1747,-794,-1058,1122,537,-1110,-57,816,-63,-681,370,235,-89,-308,-307,674,-239,-576,528,1063,-2070,-642,2570,-945,-2189,2073,910,-1971,114,1608,-1050,-627,1226,-275,-860,587,412,-649,-276,860,-183,19,-193,-430,1471,-570,-1669,1181,1311,-1841,-1414,2136,647,-1902,403,1443,-760,-928,993,311,-695,-35,386,-2,-340,141,291,-380
-390,-163,677,3,-467,171,1063,-1166,-1495,3055,729,-4101,373,3914,-1906,-2789,2657,1452,-3190,240,2548,-1256,-1459,1768,376,-1379,402,-90,918,-939,-381,1719,-372,-2584,1707,1141,-1956,9,1815,-1128,-503,1332,-398,-1150,1172,397,-1164,120,849,-260,-658,451,464,-480,110,164,74,-371,-9,568,636,-2848,1389,3184,-3072,-2446,3667,1034,-3777,515,3089,-1994,-1454,2269,41,-2084,738,1500,-1086,-661,856
221,562,346,-930,-751,1754,840,-2372,-974,2816,-36,-3048,1426,2251,-2341,-657,2285,-455,-1840,1220,949,-1266,-274,947,-184,-625,386,-459,-488,1086,989,-1239,-1247,1720,364,-1868,379,1956,-1310,-1459,1673,529,-1811,386,1416,-770,-912,964,431,-894,25,662,-296,-365,-614,-412,904,328,-356,-846,620,1206,-791,-2735,1952,2025,-3151,-640,3380,-945,-2217,1781,1034,-2119,170,1760,-980,-954,1165,196,-826
86,-163,-733,484,1595,-1048,-2104,1755,1251,-2229,-476,2372,-918,-1857,1745,858,-1649,147,1135,-487,-596,530,95,-489,170,505,-532,-210,-749,771,58,-1161,923,1331,-1674,-1242,2285,92,-2346,1203,1376,-1729,16,1385,-870,-797,1245,23,-829,372,529,-505,-335,492,568,-427,-332,274,505,331,-1547,-498,3167,-467,-3630,1218,3125,-2400,-2055,3133,388,-3125,1234,2053,-1935,-655,1726,-153,-1303,697,588
-306,-1719,266,1765,-1161,-1406,2034,84,-1421,842,601,-1101,26,975,-386,-749,515,618,-760,-183,589,170,-775,340,334,-75,-344,-253,-200,501,909,-1930,427,1911,-1331,-1847,1965,878,-2202,41,2252,-1283,-1048,1520,13,-1174,512,649,-820,-66,594,-204,-487,528,73,-630,396,1250,-1513,-893,2162,-596,-1807,1474,964,-1906,381,1411,-1174,-518,1357,-311,-975,622,750,-1083,-194,1004,-140,-838,216
424,524,-558,-214,485,532,-28,-1773,940,2695,-2008,-3101,3324,1497,-3742,607,3136,-1870,-2006,2796,712,-2945,563,2232,-1135,-1234,1080,-431,766,609,-1286,-430,1917,201,-2514,7,2696,-1092,-2384,1957,1292,-2152,26,1586,-587,-1050,1093,406,-1112,111,751,-261,-605,414,637,-467,-301,-520,1681,127,-2196,293,2046,-1229,-1599,1787,735,-2003,319,1839,-1382,-882,1482,206,-1248,204,911,-439,-508,573,221
-355,-1301,1386,469,-1841,543,1809,-1408,-828,1758,-181,-1357,612,898,-826,-428,682,92,-504,128,490,-392,-81,260,-40,-176,283,-291,-160,651,51,-653,130,1076,-224,-2449,2165,2393,-3698,-1270,4066,-409,-3675,1660,2806,-2593,-1161,2793,-401,-2022,1227,1114,-1218,-611,136,585,-286,-514,691,644,-1749,675,2057,-1720,-2220,2642,1030,-3051,298,2717,-1602,-1214,1780,-40,-1511,961,729,-1149,-159,960,-123
-254,262,392,500,-1238,-52,2106,-1051,-2380,1831,1340,-2417,-498,2583,-651,-1972,1618,964,-1872,159,1323,-600,-631,572,298,-641,99,-308,-510,1286,649,-1891,-438,2179,-802,-1703,1566,549,-1943,857,1305,-1552,-355,1713,-365,-1185,721,767,-883,-300,712,128,-560,20,-51,265,-137,198,457,-1567,258,2684,-988,-3599,2063,2683,-3205,-1267,3658,-503,-2595,1384,1519,-1801,-386,1712,-489,-949,545,534,-624
