426,-369,-620,413,776,-295,-408,1558,-540,-2035,1536,1594,-1872,-1854,1281,1532,-1396,-1154,1351,1144,-1386,-475,1256,212,-1042,-276,862,-579,404,232,-430,135,590,737,-1599,588,1382,-2338,-932,1790,-35,-1350,909,891,-1351,643,1132,-1360,-381,1424,-279,-1108,572,525,-4,312,-178,-266,641,534,-1486,225,1956,-1557,-1249,1303,100,-1315,776,964,-1183,-412,1460,-233,-1360,723,869,-781,-452,787,8
55,855,-273,-267,1191,-1089,-222,1237,-951,-1541,797,1129,-1093,-283,1276,-353,-550,524,-6,-220,102,103,18,-147,11,13,81,-40,379,-43,-519,369,411,928,-1727,-737,2979,-745,-2310,872,1302,-1134,-300,1204,-584,-373,728,-83,-1052,599,695,-434,-501,639,544,-92,-712,543,500,-369,915,-240,-1618,1616,742,-2724,-694,2454,-622,-1750,1723,831,-1389,222,698,-679,-143,386,-76,46,-141
120,354,-408,-116,451,35,37,1118,-2599,1202,1520,-1562,-1095,1188,751,-1714,69,1257,-552,-355,727,-76,-463,165,437,-300,-252,38,-348,3,518,-370,-165,1043,258,-2058,1340,1799,-2713,-1273,2154,-42,-1973,1383,965,-1473,6,1604,-1095,-663,1191,-171,-640,251,593,-494,-478,765,294,-388,953,215,-1962,868,1556,-2115,-1640,2122,302,-2206,1287,1490,-1701,8,1187,-658,-570,717,-69,-249,85
-233,-1,386,-318,-262,152,600,844,-2535,515,3019,-1851,-2070,1536,1249,-1959,-354,1768,-641,-1014,1166,293,-1145,233,1079,-740,-393,607,465,-692,-147,782,-122,-583,1000,889,-2349,535,2243,-2218,-1716,1935,679,-2043,628,1281,-1098,-263,1120,-833,-249,836,-138,-731,-346,270,302,-557,-54,853,841,-96,-2489,2370,500,-3464,424,2288,-1621,-1068,2093,119,-1818,1427,854,-1716,303,1020,-576,-606,548
551,39,-253,19,1292,-926,-1444,1952,167,-1423,-583,1311,-188,-1120,1027,237,-718,58,538,-385,-396,752,30,-623,151,559,-368,551,-546,-281,534,208,-98,1112,-1272,-672,1808,-1415,-1685,1688,607,-1712,634,1408,-1368,-107,1040,-491,-251,149,208,-24,-198,-8,-737,256,605,-531,-394,760,24,-549,1781,-2681,418,3278,-1668,-2835,1517,1776,-2176,-799,2416,-194,-1951,1155,1276,-1740,-451,1746,-156
-485,-104,659,-208,-263,1569,-503,-1373,1345,-198,-2294,440,1963,-1164,-709,1464,124,-1101,1014,-39,-803,355,177,-61,-214,333,71,-397,586,-82,-257,797,-129,-963,1433,321,-2445,169,1883,-1078,-1078,1293,492,-1564,391,1237,-907,-531,665,550,-819,-12,618,-146,-275,854,678,-55,-1009,249,609,-1688,-1061,1335,553,-1093,201,1235,-756,59,459,-656,63,411,-332,-109,220,210,-202,-25,93
-99,-330,724,799,-1487,260,1043,-506,-1869,502,836,-1081,80,1007,16,-520,677,16,-903,455,415,-691,12,625,-41,-434,290,-400,-180,685,-155,-644,536,488,368,443,-2609,1583,1471,-2657,-698,1932,-218,-1506,1088,695,-964,463,411,-940,188,371,-188,-192,-248,482,-109,-507,372,262,-224,284,1435,-2210,-351,3099,-1514,-2899,1729,1782,-2332,-219,2397,-918,-1367,1564,481,-1383,78,992,-254
-143,-50,25,737,-1603,-302,1567,-824,-1210,1311,810,-1379,81,1135,-759,-221,527,-87,-235,46,386,-307,-86,221,37,-170,-86,514,-121,-435,277,424,-343,1047,-742,-1181,2616,-770,-2674,731,1645,-1000,-998,1784,279,-1614,1025,441,-1276,116,771,-60,-595,319,-137,521,-285,-341,530,648,729,-1299,-662,1572,-678,-2392,630,1962,-1346,-683,1713,-280,-472,667,-270,-630,763,-112,-598,205,521
-29,1044,151,-940,-185,1035,-1139,-1696,1416,94,-1148,683,1252,-992,-15,997,-928,-295,791,-154,-510,395,315,-213,-162,300,126,-297,-164,397,176,-450,96,2034,-2120,-397,1425,-547,-1324,536,1083,-1385,-98,1683,-681,-898,1130,51,-756,127,504,-241,-368,314,-430,0,296,-331,-72,647,-257,758,582,-3318,2228,2306,-3515,-1643,3059,486,-2851,998,2037,-1720,-336,1595,-609,-733,723,270,-552
655,-74,-405,101,1078,45,-1539,999,844,-1878,-848,1443,92,-1068,920,596,-945,483,357,-791,-146,700,-52,-596,205,490,-211,681,31,-569,934,419,-1243,383,789,-773,-1836,1422,609,-1712,518,1164,-648,-417,940,-207,-831,528,404,-574,38,273,92,-318,324,201,-338,-29,952,402,-2133,1099,1079,-1570,-614,1224,-25,-1571,825,946,-1165,-32,1051,-528,-530,483,353,-553,-95,513,-136
624,-287,-549,649,217,-332,1245,-729,-825,1443,-492,-2791,789,2143,-1162,-1040,1855,254,-1556,861,529,-1034,-17,532,116,-426,140,443,-464,-157,560,21,-587,1209,-22,-1912,1599,977,-1953,-826,1823,-259,-1848,1340,759,-1209,298,1001,-902,-545,862,468,-873,-29,-377,166,331,-428,158,1025,275,-2015,323,2054,-1374,-2201,1413,1069,-1752,315,1424,-949,-303,978,-596,-460,803,-88,-489,204,430
413,-467,-274,398,253,-558,-324,846,1805,-2604,-793,2730,-622,-2128,861,1473,-1824,-203,1753,-1036,-829,1771,-129,-1519,775,1070,-645,741,-71,-687,761,690,-1281,-83,1263,-159,-2059,738,1204,-1382,-270,1351,-322,-483,616,-186,-506,280,396,-416,-105,320,152,-313,-605,201,672,-392,249,1152,-1519,172,1423,-1440,-1545,1542,646,-1529,459,1363,-1125,-426,931,-164,-631,195,535,-129,-325,202,429
15,-426,-26,521,-143,-121,1115,-339,-2112,1769,1584,-2447,-1433,2327,436,-2157,343,1749,-745,-1237,1095,199,-876,299,561,-482,-136,459,-238,-350,505,177,-396,-217,674,1861,-826,-2712,2445,-520,-3505,1782,1563,-1729,-67,2133,-713,-1676,1989,171,-1776,805,774,-656,-16,-318,390,135,-333,480,1396,-2432,118,2067,-1058,-1959,735,1972,-2211,-400,1986,-534,-827,664,291,-801,314,373,-242,-94,359
-190,765,116,-856,282,641,-244,19,2128,-3326,61,3192,-2217,-2355,1590,1855,-2451,-113,2334,-795,-1041,1251,-120,-1010,531,621,-733,-51,-359,483,18,-417,271,1014,-376,-1995,2456,316,-2336,-146,1429,-458,-1280,1161,459,-979,549,676,-1002,-366,898,205,-894,161,-365,622,-41,-420,6,927,878,-636,-1807,1457,753,-2932,-339,2454,-660,-1448,1581,697,-1487,713,212,-888,574,308,-537,132,277
