816,-569,643,298,-251,-1158,1485,3194,-1376,-4450,-1223,4387,-3177,1214,1694,-635,671,-2522,2139,52,-984,244,526,-829,-303,833,-306,-667,334,1002,-1697,2348,-1536,2357,425,-5419,1759,1077,-1287,16,1940,383,-471,-1540,1860,-1417,839,-586,633,-692,-312,1543,-2193,2106,629,-120,-1451,1949,-1236,1497,216,2061,-5941,1303,2016,-1557,459,1226,144,-1277,-7,1813,-2218,870,307,-122,-722,462,1388,-3097,2664
1888,-2134,1164,797,-995,375,-1209,3600,-392,-4279,939,1941,-2900,344,2637,-758,-1183,1183,-289,192,-1829,2666,-2288,912,6,517,-1163,1363,31,-775,1128,-297,59,2398,-2943,-1798,1428,2923,-5792,2880,1409,719,-3431,1648,920,-1318,-598,1783,-874,-186,-862,2465,-2387,1669,790,-94,-1001,2714,-58,-4139,500,2283,-3398,1229,2455,-2266,1452,-1133,1999,-2690,750,2019,-2545,504,147,836,-1838,1534,106,-517,-594
883,-1253,684,535,-631,442,1658,328,-3613,-1396,5721,-4878,998,1054,2497,-3695,609,1831,-600,-1613,1158,248,-372,-385,1097,-963,511,-420,-495,1254,-834,1092,-2161,2813,-1697,326,3176,-2276,-4936,3810,1582,-4146,1097,2143,-138,-1044,-639,3030,-3470,831,1395,-1174,-103,-535,-11,-281,2025,119,-3968,-558,3770,-1782,366,-1068,3564,-4120,1640,25,1073,-1627,-88,1223,-437,-558,841,-785,853,-845,779,-212,-230
-1136,1338,-1944,2752,-2489,1570,-632,893,-17,2862,-3380,-3271,2914,-233,-1744,3726,-1670,933,-2345,3019,-1783,-303,800,-665,541,-796,1471,764,-100,22,-880,1262,2253,-2771,-2188,834,1595,-3237,3889,-858,77,-1008,855,-240,-1024,1082,42,-2101,2639,-1548,1189,-1947,2323,-1425,-566,2215,653,7,-5569,1615,2713,-2821,1179,1534,113,-2437,687,1928,-2063,172,-301,1963,-3087,2459,-848,416,-781,765,20,-379,-422
-1270,132,167,1076,-280,-919,-650,2395,1655,-3228,-3570,5593,-3252,1077,35,2061,-1888,207,478,-337,-430,805,-1042,799,-628,1030,-1523,132,313,-678,678,-953,1421,-1911,2800,-2299,3420,-2137,-3157,1670,1960,-3055,1060,1803,515,-2472,1773,-1227,1476,-2631,2995,-1766,319,444,-2744,2512,-2202,2233,-1788,841,412,-431,-446,412,2852,-3736,-2771,5078,-2768,53,283,2558,-2586,954,-230,295,-1533,1734,90,-1072,77
1237,469,-1996,-2674,4326,-3072,997,1737,-722,-332,-1262,2196,-716,-1760,2365,-1993,2002,-2203,2433,-1750,615,-151,650,-337,-341,226,283,1524,-1891,918,-857,1684,-1036,-366,3057,-1224,-3868,-81,3349,-1948,-284,2470,-1150,-24,-1420,2258,-1830,600,29,14,-321,524,-666,755,812,-2116,2252,-1894,1666,-1538,1896,-567,-811,-180,4474,-3643,-3786,3490,1108,-4241,4034,-151,407,-2927,2179,560,-2330,1628,-213,-868,-108
314,658,-1073,1414,976,91,-6210,5145,-1562,-296,609,1560,-1178,-361,-84,889,-1761,1537,-602,394,-1350,2494,-2591,1602,-62,-153,-112,527,-1907,2486,-1984,1939,-1475,732,689,1980,-4972,-139,2648,-1286,-453,2194,-730,48,-1773,3228,-2990,1370,-658,1193,-1179,99,1014,-795,774,-129,36,1177,616,-5514,3676,-236,-1310,-634,3861,-2081,-352,175,1391,-1783,118,1071,-264,-1677,2702,-1590,324,-160,359,356,-1718
-1057,1804,-1562,2012,-2841,2679,336,489,-4077,453,2041,-875,304,989,-1475,1203,-1856,2313,-1990,1556,-1375,977,-468,-104,651,-1132,1052,60,-237,542,123,-417,-1048,4636,-3173,-3112,1748,1864,-3693,4074,-767,-198,-1509,1000,1510,-2715,1131,632,-1513,1028,106,-56,-57,-794,-1099,1960,-1335,565,-230,2011,-549,-4355,3676,-909,-1763,1366,646,554,-1906,1276,-297,-1043,1288,-680,470,-1717,2570,-2588,1994,-839,587
1033,-1525,1416,-66,-825,3071,-2431,-2185,838,2613,-3511,1591,1243,71,-2129,522,2232,-2775,550,379,722,-1555,872,394,-850,-439,2146,-1288,1535,-288,-212,376,-889,3008,-1079,-3112,-960,4240,-3716,1141,946,1034,-1059,-1071,1691,-276,-2046,2483,-1972,1997,-2474,2440,-1013,-236,189,1831,-2211,1054,-999,1985,-149,764,-2295,-2033,4225,-2460,-966,2609,-19,-1064,-1781,3706,-1757,-725,-238,2156,-2057,560,517,51,-1282
1107,-580,950,-1372,-181,3461,-1038,-3794,-447,3040,-2474,2220,-507,240,-773,-110,873,-888,318,-35,-867,1574,-1625,1810,-2658,2728,-1569,2096,-2669,-2754,2067,868,-420,-1196,3534,-2203,134,-974,1519,-171,-1751,1951,-1507,1025,-560,732,-550,168,-275,944,-1484,2009,-1741,1648,1451,-2335,1420,-627,2219,-684,-3468,2022,240,-1391,-766,3172,-805,-1362,442,776,-930,-272,820,-82,-1415,1967,-1986,2283,-2215,1860,-1224
