56,-69,-14,56,-430,606,302,-993,462,665,-457,-261,282,247,-82,-238,43,153,69,-310,135,296,-339,442,-174,-310,610,178,-111,-341,124,348,27,-706,566,454,-940,206,561,-288,-45,102,59,-78,213,-166,28,232,-190,227,-491,176,293,-596,434,-682,567,185,-504,161,319,-291,-248,369,169,-401,110,29,235,-42,-521,540,157,-351,135,11,69,114,-147,-60,372
-41,451,-396,-367,927,-271,-644,534,114,-226,-110,314,16,-53,-15,-168,366,-47,-399,426,16,-129,146,-208,99,297,-182,500,-179,-285,380,-37,-289,307,-346,581,-317,-468,688,-102,-259,4,389,22,-452,314,417,-672,107,529,-576,494,-165,-123,-139,262,-96,-155,467,-702,449,317,-742,467,212,-489,85,354,-400,164,-89,215,-152,-245,493,-461,185,-95,-50,472,-263
612,-966,35,776,-561,-176,439,-33,-182,12,-67,363,-429,-23,367,-371,130,-49,100,46,-418,281,57,-443,243,81,-354,-373,192,157,-152,-396,585,-78,-638,847,-385,-251,241,-207,31,215,-198,120,95,-279,232,-346,295,-61,-56,205,-204,34,313,-87,-199,161,324,-703,307,490,-780,559,98,-332,116,-35,-149,203,-108,-53,119,-84,119,-435,374,218,-593,645,-157
-88,-136,614,-838,-44,957,-693,-93,400,-71,-237,46,64,195,-408,131,259,-395,245,-96,158,-53,-351,267,134,-509,205,652,-636,-130,766,-601,231,54,-158,318,-83,-275,333,-105,-196,197,-3,277,-401,155,129,-319,72,126,72,14,-102,-107,646,-915,200,744,-492,-152,266,96,-312,13,229,234,-539,560,-162,-291,440,-469,307,163,-415,297,291,-638,364,92,-250
-140,54,-99,-69,249,-228,-379,865,-575,-440,828,-298,-231,158,117,-6,-151,-105,233,-294,131,-7,-263,706,-616,-35,398,350,89,-277,18,369,-488,228,210,-609,926,-384,-390,576,-155,-440,321,79,-192,11,68,204,-477,133,321,-222,163,-177,-40,274,-282,-218,380,127,-664,744,-226,-498,589,-311,-18,210,-98,-7,256,-247,84,-31,138,-6,-427,846,-461,-237,598
-748,451,259,-435,342,-185,32,266,-428,85,554,-615,175,340,-367,205,-134,63,58,3,51,112,45,61,-267,365,211,-878,847,162,-787,434,215,-350,-61,241,-52,-35,-263,500,-336,-186,347,-206,248,-282,35,410,-299,-351,652,-402,-125,452,-25,362,-201,-339,459,15,-645,755,-455,-178,567,-458,131,201,-327,101,235,-315,141,-17,143,-116,-235,671,-512,-63,366
199,-409,557,-417,-331,788,-541,-198,410,14,-264,162,42,140,-386,136,413,-636,509,-167,11,40,-402,344,211,-569,303,239,249,-357,-153,324,84,-690,615,82,-613,580,-332,-12,105,-307,179,326,-478,253,128,-254,131,-423,676,-326,-217,459,322,-275,176,42,-213,616,-754,147,588,-569,-34,479,-287,45,-15,35,374,-651,442,228,-340,47,-46,392,-294,-199,431
-321,196,-223,336,-270,-284,926,-675,-149,459,-253,-159,149,-65,270,-254,-252,634,-580,-51,414,-79,-57,-222,269,22,-436,267,211,-535,591,-423,-220,694,-775,193,538,-510,-22,373,-261,-25,-21,241,73,-514,837,-492,-118,347,-431,349,-107,-348,34,32,-69,49,-213,678,-794,-147,1079,-648,-221,515,43,-282,3,194,233,-597,326,257,-519,396,-102,87,31,-363,310
32,84,-133,-275,734,-670,-207,856,-686,88,269,-297,308,-100,-311,365,-114,-172,226,-69,324,-532,271,242,-556,223,89,-262,310,-204,-301,484,-112,-410,663,-616,146,345,-479,293,55,-264,0,207,-205,61,-153,646,-590,-201,871,-615,-7,245,-185,573,-823,323,513,-636,149,290,-249,-175,263,-50,112,-330,437,-146,-353,507,-460,212,85,-309,441,-51,-520,542,-35
393,-195,-198,151,35,64,-345,10,754,-1132,297,698,-745,148,152,-50,-6,-110,89,215,-284,231,-151,-36,305,-477,351,192,-537,127,201,-65,-319,197,342,-355,-272,890,-732,-62,462,-344,240,-166,-95,273,-59,-444,609,-193,36,-108,-110,471,-593,151,235,-289,183,-52,-79,345,-539,70,730,-1061,533,246,-454,94,-38,-26,10,-140,189,-95,-153,349,-539,342,261
106,152,102,-395,300,524,-692,46,717,-709,195,330,-233,79,-30,-40,66,-39,-147,167,-119,387,-707,310,453,-669,389,260,-198,-162,492,-300,-203,501,-750,612,35,-570,489,-41,-481,297,157,-262,-11,78,284,-660,144,469,-493,271,-43,-195,-286,439,-370,-151,496,-241,-314,617,-391,100,239,-567,701,-295,-212,269,75,-203,-123,243,170,-510,200,529,-993,553,213
476,4,-319,235,-71,-106,301,-580,413,261,-817,640,47,-473,49,219,108,-385,154,319,-355,-100,506,-615,458,56,-401,-458,170,-10,81,133,-399,175,555,-778,220,650,-809,340,99,-137,95,-88,-13,102,-158,30,66,67,120,-660,931,-364,-573,852,-325,-402,421,-110,-19,-84,-151,565,-407,-346,486,-185,-17,-109,-262,437,32,-454,-18,532,-446,-268,631,-479,-106
