744,-1629,2330,-1119,1516,1510,-1680,-4804,1141,2955,-554,-2205,2450,168,-846,-324,-1007,3811,-2985,-447,1226,393,-748,-1054,1968,-333,-571,-1142,32,-503,1217,-278,-1119,1443,-1288,1939,164,4766,-8631,-2712,4875,1751,-2257,-350,1080,351,-1658,1438,-270,-126,-62,671,-779,700,2565,-306,-6292,2207,2441,-1603,-649,1419,-379,-94,-1326,3267,-3392,1916,-195,736,-922,-316,941,-380,176,-114,914,-1037,-188,842,-295
1091,1122,1001,-5285,-1118,3954,968,-2035,90,1743,-1533,-1357,2184,-486,-828,-176,2359,-2718,1711,-565,951,-2429,2695,153,-995,-859,959,-1870,1148,-633,1230,-2087,1626,-701,768,-439,2722,1524,-7761,892,4025,-1102,-1806,1930,-206,154,-1941,3638,-2765,1059,-261,821,-1148,295,409,519,-571,-134,-500,1810,-1630,1658,-1979,4081,2100,-6934,-5267,9491,-934,-4216,1576,1310,-186,-2253,2195,225,-1861,1675,-388,92,-1613
-763,-307,-677,677,605,-516,219,-247,1801,4164,-7720,-4370,7647,-85,-4070,1974,932,-880,-1693,3042,-1505,-714,1154,653,-1631,-82,1993,-1192,1461,-759,693,-1399,1263,-321,3485,-251,-5685,-1882,4336,794,-2159,503,1138,78,-3051,3831,-1670,506,-1482,2656,-1340,-430,276,733,-1628,2333,-2355,1148,-1028,1626,-756,-551,1470,680,2218,-7362,1239,2874,623,-3185,2455,-369,-906,-616,2880,-1768,-678,1188,505,-1617,852
1520,-1785,1670,-1740,1643,-1015,1204,2244,47,-6477,832,2952,-603,-553,-331,2045,-2837,2191,-943,906,-1552,1695,-854,211,168,-342,-135,332,-592,391,674,-878,3639,-1429,-3799,-659,4350,-2996,1621,-929,1206,-1533,160,1241,-733,-310,743,-210,189,-595,978,-929,108,-728,718,-1977,2015,-1008,1060,-2523,2775,-945,764,2528,-599,-5870,135,3175,-181,-40,-1433,2232,-1174,193,-1158,2668,-1737,887,-1363,2514,-1809
40,583,-479,-543,852,706,2980,-4165,-3594,3020,2866,-4266,1493,1044,-409,-2432,2880,112,-2310,1294,1070,-615,-1889,2866,-1193,-666,112,189,-236,3239,-1639,-4048,282,3339,-3205,2250,-355,869,-2157,1624,335,-1244,747,270,-821,748,-486,1270,-2264,2436,-1682,2127,-1611,860,2437,36,-5609,1390,1468,1622,-2981,2292,-897,181,-1378,1990,-576,-542,372,544,-608,12,249,583,-1323,1492,-694,835,-1743,2431,-1691
688,-858,-609,1725,-1632,1862,-1552,1622,-2311,3492,1318,-3785,-3057,3135,-506,412,484,-727,781,-1088,1312,-920,374,-752,766,-288,-288,57,-51,133,1553,1410,-3408,-5255,6062,-65,-913,-961,1400,233,-1284,589,408,-782,759,-217,467,-1643,2228,-1828,1653,-1307,2163,-2082,718,-133,528,-845,1103,1343,2026,-7341,-779,5597,-102,-4014,2137,1425,-1508,-1531,2531,-59,-2558,2722,-614,-37,-1836,2926,-1184,-680,788
349,-752,524,-1210,2323,-1496,587,873,2604,-5965,-1158,4690,-2056,556,-488,2000,-2078,665,-290,1419,-2350,1928,-678,712,-1193,1167,-527,-155,740,-734,798,-417,1289,-1948,4476,-1591,-4602,-759,4220,-719,-309,-1486,2744,-1166,-1402,1215,340,195,-1869,2017,-302,-969,638,-255,-1434,1560,-1591,1869,-819,1388,1245,-2969,-3000,2713,1159,-2372,1241,431,302,-1650,800,1171,-2180,1397,-146,-127,-688,1184,-477,-173,430
671,1180,-5849,-587,3372,822,-2514,722,1555,-919,-1516,1588,130,-1445,1331,-273,376,-1332,1028,654,-1914,2309,-1867,2125,-2253,1975,-155,800,1074,2180,-6782,-129,3245,-755,85,-698,2238,-2201,1158,-637,783,-1583,1144,218,-647,-39,17,182,-246,626,581,-1629,1622,-1254,2006,-1558,658,-540,237,538,-378,1454,-1442,5235,-3364,-6210,863,7121,-3734,-851,1090,1322,-1984,513,1229,-1267,116,1151,-573,-359,456
1279,-2090,1369,-118,672,-575,278,656,3419,-4148,-4364,2466,2273,-307,-1765,1948,-273,-1246,799,-262,917,-1514,1214,-646,218,-396,270,-386,-64,769,438,-969,882,-1219,4896,-909,-6774,-1649,6529,-1284,-1076,511,592,-579,-486,657,151,-537,1101,-1477,1727,-1619,1962,-2064,1654,-2064,2193,-2233,2287,-1405,716,-424,466,2984,-501,-5903,542,3144,-1469,578,-284,1682,-1949,352,1377,-1400,284,11,509,-890,699
-1666,1424,-2052,2286,-1662,1488,-1541,1053,197,2709,-1859,-4953,3975,856,-1487,-425,2255,-1668,-195,-178,1789,-1783,904,-483,726,-986,867,163,1922,-698,-1718,-3264,1901,2507,-841,-1966,1956,1503,-3369,729,2120,-1529,-644,199,2387,-2901,1168,8,549,-1208,1546,84,-1833,1371,1655,-1652,1488,-878,540,-1345,1148,985,1789,-2746,-4619,5084,265,-2661,-149,2865,-1417,-1136,289,2070,-2006,-517,1677,-115,-1614,1509,-273
996,-1079,727,356,2733,-2587,-4328,2865,-171,1458,-2193,2239,-887,475,-1968,2566,-806,-1066,488,1193,-1194,78,172,615,-1501,1880,-723,1968,-1477,1443,-2291,2448,-1089,-311,454,1,3444,-1694,-4717,275,4833,-4032,1194,407,944,-2477,2150,-9,-535,-957,1798,-829,-337,384,1971,785,-3251,-2835,3381,-1478,1052,-1220,2699,-1717,-372,900,591,-1766,1394,-103,-166,-321,405,171,-1099,319,1978,-1817,377,-999,2737
661,-908,1494,-1028,-467,222,1387,2477,-2840,-4093,1708,4175,-3620,683,21,1773,-2835,1550,797,-1009,-978,1777,-163,-1267,650,410,-158,-122,177,517,2356,-2103,-4815,4263,-287,-227,-1749,3092,-1480,-120,-819,2688,-1798,-727,1579,131,-1139,371,187,-3,-868,2006,-965,61,271,286,-330,-955,1994,-2055,1707,-1212,1807,43,4033,-8188,-1768,5897,-557,-2799,689,2315,-1717,-816,1448,763,-2165,1441,28,-733,631
1733,2120,-4410,-2521,3546,-1017,899,-735,1030,-1140,1280,-1367,1303,-1891,2713,-1583,194,441,-247,-282,339,-7,435,-1294,2077,-1258,1190,675,-1131,2079,141,1691,-6320,1244,1471,1489,-2407,928,1620,-2154,160,934,10,-1499,1565,-335,-448,-81,602,-227,-1029,2025,-1296,235,2045,-2093,1730,-1675,1724,-2357,2160,-382,130,1085,1275,-4829,-1103,4137,-1429,159,-887,2130,-1549,-132,-209,1583,-1699,406,544,-178,-751
60,302,-634,625,-72,1080,-1331,4286,-1381,-5704,-681,5977,-1793,-742,-218,2207,-993,-2382,3123,-636,-771,-139,741,84,-1630,2011,-949,1551,-2403,1814,-1041,996,-1249,1671,-428,1985,-651,-4983,2551,480,-569,17,924,-563,-411,237,466,-1066,283,1373,-1616,84,641,143,1034,1724,-3230,-3508,3514,1016,-2061,919,286,331,-2541,3377,-1770,735,-1131,2142,-1393,153,79,400,-746,708,547,-959,254,196,-445
