345,512,-772,-174,726,-684,1240,-1512,804,-535,1049,-1039,686,-845,783,-12,-439,612,-1241,1675,-683,75,-780,1189,-546,841,-1645,71,27,-244,-682,908,-388,506,-843,568,-1018,2269,-1892,702,-719,789,148,-769,210,-210,781,-278,-246,34,-92,774,-910,157,-56,592,-629,74,-154,910,-1424,1467,-1552,1657,-1023,67,91,-74,478,-711,-167,1126,-822,129,-389,613,229,-1022,587,-556,1523
-1310,102,69,-204,1289,-1563,715,-937,1652,-1127,660,-1131,1290,-786,671,-441,-569,1177,-629,174,-383,433,-121,334,-904,1024,-783,173,-340,-555,1066,-666,133,356,-950,1845,-1666,874,-1017,1281,-203,-520,-401,839,-212,81,-793,899,-319,309,-473,-2,490,-105,-806,-98,967,-813,530,-1240,1877,-1091,-89,437,-387,1140,-1220,358,-268,776,-235,-244,-640,1201,-590,115,-605,723,-86,108,-902
-170,429,-515,544,-406,-388,1164,-1056,858,-1372,1718,-776,-264,-4,369,129,-436,-515,746,-105,289,-503,-225,817,-296,-177,-225,-838,99,604,-576,1,199,-319,1066,-1685,1339,-1254,1731,-1201,-202,641,-360,561,-558,-280,906,-294,-465,133,161,665,-1263,707,740,-973,561,-585,1038,-1119,850,-864,1075,-572,-537,708,-134,3,-61,-743,1491,-1113,246,96,-367,1111,-1724,1249,-1034,1473,-1047
-600,536,-612,814,-603,65,-177,721,-627,566,-1621,2514,-1792,510,-342,306,499,-1114,433,107,216,-203,-622,648,-32,-144,379,-684,660,-1412,2148,-1463,203,-170,268,415,-701,-265,1076,-918,820,-1398,1286,-576,172,139,-568,1135,-1013,299,194,-190,407,-523,-463,88,622,-907,842,-1129,1326,-560,-612,1097,-901,1080,-1491,879,331,-346,-381,201,132,368,-1043,803,-694,1462,-1346,211,-84
992,-1023,-88,526,121,-317,206,-383,1100,-1730,1858,-1680,1499,-919,-19,381,-443,442,-356,-377,1285,-1144,520,-745,1046,26,-1055,821,-623,1339,-1280,220,-150,1040,-849,443,-942,1605,-1064,243,-437,578,-37,-93,-947,1503,-799,102,-26,-173,946,-1666,1499,-984,186,-99,-200,591,-1187,1909,-1606,717,-760,1188,-208,-666,72,463,125,-526,-12,233,392,-694,302,-538,1187,-828,85,-309,826
390,-333,200,-825,1056,-612,189,436,-1174,1864,-1640,723,-576,879,-130,-538,-188,839,-500,468,-979,1072,-522,303,-589,182,558,370,-384,-535,1135,-832,652,-1406,1772,-1078,286,169,-674,1050,-786,-69,385,-317,850,-1227,431,291,49,129,-822,1022,-452,223,-149,-600,825,-764,850,-316,-647,1043,-878,845,-1306,1314,-447,-350,193,-168,501,-265,-688,1092,-792,-398,254,-300,859,-781,-121
221,489,-569,549,-1588,1986,-1308,659,-912,795,389,-1162,340,286,84,-56,-730,1161,-879,356,172,-722,1378,-1174,661,-793,982,-650,-348,911,-573,660,-1548,1932,-1137,461,-271,22,773,-784,9,149,46,350,-549,-205,660,-301,107,-469,605,-78,-92,-493,-648,929,-889,1088,-1102,305,433,-283,424,-1306,1502,-511,-119,-96,79,729,-718,-353,856,-718,1170,-1303,370,64,436,-586,81
66,-450,273,720,-1158,771,-1158,2144,-1461,-202,693,-320,827,-1222,297,499,4,-436,167,-151,743,-1159,730,-589,1053,-1099,664,-676,-41,888,-726,54,56,32,773,-1479,1293,-1554,2302,-1514,-47,211,163,115,-295,-676,1446,-995,637,-865,711,127,-668,383,389,-156,61,-1287,2104,-1367,390,-618,854,300,-1413,1020,-685,1212,-955,-184,359,86,-127,323,-1123,1656,-1280,1032,-1282,995,-70
145,389,-566,462,-1358,2180,-1687,542,-561,695,148,-829,91,299,165,107,-1345,1348,-565,502,-317,-540,1336,-1171,600,-517,410,-1442,1317,-644,836,-685,-371,1091,-507,-455,585,-615,1147,-1455,922,-458,548,-157,-339,624,-402,167,-377,364,89,-101,-433,518,651,260,-306,202,-841,1523,-667,-627,910,-718,1178,-1681,1168,-300,184,-311,291,-286,348,-475,450,-816,1592,-1310,355,-172,493
1182,-1376,508,-41,456,-381,-312,11,1042,-1428,1350,-1719,2055,-1062,-65,241,-157,725,-1043,182,759,-594,107,-344,497,-13,-519,754,-950,1650,-1588,729,-586,1049,-838,563,-1036,1470,-996,155,-81,251,372,-615,-349,862,-176,-27,-302,269,568,-1392,1491,-1458,1472,-886,20,128,-125,358,-117,-958,1813,-1538,930,-1181,1352,-407,-486,388,-243,738,-713,-13,138,504,-337,125,-642,1255,-998
454,-380,-725,1105,-803,434,174,-954,1450,-1245,882,-1243,1300,-211,-464,-173,420,-5,66,-850,999,-482,606,-620,-59,816,-377,-112,423,-261,466,-1623,1822,-1098,691,-421,-480,1193,-925,134,-155,296,630,-1126,352,-31,525,-87,-933,1147,-768,841,-805,189,1500,-682,219,-312,-402,1046,-668,-339,680,-719,1408,-1768,970,-580,1163,-556,-505,575,-116,27,-85,-460,1070,-599,-127,40,41
937,-5,-571,407,-652,1459,-826,-387,1003,-752,1105,-1389,439,176,384,-658,201,-233,824,-968,357,-366,935,-644,-59,-28,344,-48,8,785,-1480,1164,-1203,1863,-1258,-146,619,-317,664,-949,5,827,-123,-578,118,9,684,-1173,746,-460,927,-1015,626,-625,-408,-394,1010,-792,174,178,-243,898,-1622,1295,-1159,1706,-1231,-137,361,226,-355,302,-873,1671,-1341,746,-921,781,336,-814,218
-340,581,-951,1114,-710,283,-333,682,-519,399,-1376,1991,-1415,520,-361,340,330,-987,628,-207,626,-506,-650,819,-151,-137,394,315,-578,326,-586,1037,-440,-766,1200,-890,1060,-1461,790,165,7,-485,385,-279,527,-724,298,-257,1012,-955,83,-11,465,-371,1260,-1271,120,469,-10,-280,101,-326,1161,-1745,1568,-1367,1388,-839,-238,728,-611,664,-690,-49,1011,-739,-13,42,178,356,-819
600,-508,1245,-1295,575,-640,1101,-901,511,-838,1333,-816,-66,-10,213,278,-392,-835,1233,-442,2,12,-226,1006,-1714,1660,-1180,-25,612,-486,-296,774,-923,1639,-1623,599,-555,1162,-825,310,-722,630,85,-361,651,-1664,1990,-958,402,-786,771,-400,878,-1539,-61,-429,935,-448,-499,904,-868,1371,-1869,1178,-335,654,-450,-386,408,261,-453,479,-1010,1661,-1048,-265,185,80,634,-1065,436
