2043,-32,5,-291,-1176,2016,3413,-7321,-3151,9786,3136,-12443,476,9281,-3169,-5520,3533,4479,-5932,-758,4068,443,-3676,1283,960,1130,-1540,943,-113,-3451,3170,1776,-1865,-4418,2426,5731,-7488,-1709,7994,-1272,-5752,3679,2976,-4067,-1228,3259,1202,-3505,196,2798,183,-2682,1561,1040,-1434,478,-1051,2126,196,-3042,6067,-2689,-7329,6337,3369,-8703,2450,4538,-3031,-2371,2734,3202,-5744,1379,3089,-1971,-695,1005,1545,-2057,-574
250,-1527,374,4543,-3170,-5568,4490,4009,-7867,1001,5870,-3218,-3681,4767,12,-2768,515,1480,-223,-979,914,536,-1687,2215,-6,-1034,-236,-813,-1558,240,1967,-164,-3250,2733,4356,-5033,-6388,10150,4418,-15324,3106,11061,-6501,-5505,6461,1025,-4291,-1030,5212,-1786,-2113,1713,804,-684,3402,-251,-3605,-398,4603,773,-7733,2938,5213,-3792,-4922,5383,2432,-5947,738,4490,-3020,-2992,4230,-226,-1616,273,267,2464,-1903,-503,1604
-2447,626,2289,400,43,-1148,-5003,3001,7984,-11320,-821,10997,-4479,-4973,4539,1296,-3918,1028,1797,636,-4395,3613,1100,-1589,-1160,893,2665,1276,-623,-2182,1125,3207,2488,-7776,-1327,8109,-2453,-7419,5119,4157,-5526,-1223,4631,52,-4857,2833,1853,-1299,-1473,861,2104,-1712,-653,1625,-253,2402,-4511,-61,5824,-4149,-5198,6677,532,-5350,1395,3736,-1965,-2629,2961,984,-2035,-322,2588,-730,-2079,1142,928,649,-866,-1637,282
-2534,1536,1123,-2453,-278,2420,2501,-5495,-2209,9669,-6166,-3688,7088,-1511,-4077,2885,1411,-1212,-1846,1177,2327,-2983,829,1107,-868,1631,-497,764,-1670,-569,2157,1753,-1382,-5002,420,9011,-6755,-7425,9779,2048,-7528,1236,4675,-3104,-2293,3128,1696,-2954,-1523,4736,-1447,-2350,1137,883,-2034,-1876,2734,923,-1941,-87,2010,2563,-8420,13,11861,-9691,-4006,8750,-585,-6119,1810,3601,-1537,-4232,4541,1202,-3648,747,2299,-295,-1460
-854,169,2315,-1461,-3138,4909,2076,-8716,1824,6232,-4525,-4488,5691,3010,-7601,2210,4420,-3208,-2394,3481,-376,-1138,-152,1161,-395,530,550,-1809,-35,1020,1686,219,-1244,-2073,-2679,9269,-3888,-9460,9069,4578,-9605,850,5881,-2454,-3581,1808,3830,-3854,-1203,4331,-1608,-1671,713,2111,-2025,-1973,4026,-985,-3545,2537,4401,-5946,-3420,6174,-439,-5606,4136,3294,-5615,512,3632,-797,-3777,2582,993,-1099,-1310,1693,466,-1484,1560
-296,1660,-2350,-1729,4607,-317,-3689,2978,5956,-9825,-3357,8324,2140,-11456,7459,4896,-8885,1652,4811,-3510,-1746,2604,770,-1373,-1565,3884,-1665,-1136,418,1966,-2409,-2120,4957,3289,-7503,-1785,5886,714,-7767,2109,7548,-6451,-1339,4589,-440,-3023,1738,674,248,-2084,1532,896,-679,-533,2557,-1469,-2842,3965,-826,-2150,360,2061,4644,-7662,-6575,10435,7521,-16968,3130,11758,-7412,-5062,4894,2184,-6155,1167,5088,-3284,-1721,2732,798
-1645,-2543,2839,560,1293,-323,-5896,2968,6300,-8443,-1720,8019,-2539,-4285,2242,3948,-3688,-1483,3411,235,-2977,1996,-213,1381,-2125,81,2231,-109,-2141,3207,429,61,1622,-7187,2814,7176,-8947,-3545,9851,-1327,-6644,1966,5550,-2661,-5275,6250,209,-3394,778,1177,975,-2515,671,1211,-1021,-683,1556,4337,-4837,-4635,6552,-80,-6081,3873,2847,-4646,1755,1954,-2212,-417,1496,1255,-3193,828,2365,-777,-2014,1703,1040,-1071,-1331
-1159,1145,-442,1061,-492,-535,6300,-8905,-1496,8577,-4328,-5630,6377,-11,-2901,629,1671,-438,-2769,4320,-487,-3224,2127,1339,-458,-1700,388,-1520,1077,-262,-2240,4640,1544,-8124,473,7863,-5792,-5118,7966,411,-5035,1453,2599,-1352,-2292,2900,-1085,-467,442,1254,-1053,-886,2319,230,-924,-594,1340,205,-2083,3857,1799,-4459,-3901,5842,4355,-11758,2267,11206,-7301,-4059,6624,-128,-3580,617,2533,-561,-2438,2837,-51,-1473,280
2607,-6395,1502,4700,-4956,-2205,5704,-284,-4274,1728,3410,-2227,-3178,3772,-137,-986,-47,-114,1905,-1234,512,306,-1015,196,1314,-3128,2858,-1596,816,-65,-497,1049,951,1129,-6168,-1130,11821,-6612,-9264,10424,4399,-10031,1499,5588,-3933,-3084,2621,4179,-4786,-1429,5375,-2372,-754,1209,-2560,1806,373,188,2334,-3398,-4345,7975,-1711,-7870,5453,4633,-6639,236,5270,-2824,-3472,3100,2584,-4994,1451,1803,-10,-1212,206,1963,-1728
509,2,733,-392,2277,388,-6641,1962,7873,-7950,-3796,10320,-4249,-3534,4016,943,-3826,1068,3179,-1453,-3327,3137,1724,-2470,-230,449,2194,215,2406,953,-6132,1409,5537,-4842,-3619,5613,1304,-6800,3881,2539,-2579,-1218,2350,-635,-505,616,1136,-2116,973,1178,5,-2132,201,1915,-3259,2388,-382,365,-299,839,3343,-8052,-508,11904,-8054,-6239,9977,116,-5977,852,3814,-1066,-4422,3616,2103,-3524,280,3035,-2004,113,606
