635,989,1777,1087,2818,764,511,1068,2427,2117,2430,1699,598,964,1194,100,14,143,2121,2396,567,868,2578,1411,240,1510,1149,2167,2536,2576,1802,6987,2361,4415,1121,1615,389,1939,853,154,1804,2212,900,176,337,204,647,278,17,798,1033,90,485,903,1085,1918,2242,363,548,1014,819,1121,276,67,2353,3982,836,77,2340,1384,1309,1124,1429,1795,1168,2762,5545,2386,4034,645,776,1515.3577599589032,1459.2918277422204,1792.639894142914,1315.860184808157,0,1482.8423280983047,467.2839658617663,949.3871322815581,877.0167155297203,0,398.366965274513,1089.4413887832268,1027.2815564033635,793.1360125841445,0,0,0,4
1304,1077,267,1482,1471,531,217,732,1648,2695,2123,474,3,1040,250,1117,655,200,905,839,1162,1186,529,882,335,1864,3028,934,1546,1000,489,1,81,327,3721,7425,763,4520,3858,2383,370,1002,38,485,1228,1146,520,2078,1980,708,393,339,1188,80,931,122,821,432,953,1758,604,702,1234,1998,2638,1308,1958,2088,18,219,762,449,2310,1643,2459,2659,366,2631,1957,961,646,854.7657143036213,592.9338334555997,709.5028660635427,1272.0772046110305,0,921.9783864061023,350.11463954223035,992.4435856760491,1131.3749936006996,0,1274.1172412591602,611.6987079718732,975.6852032804927,353.536819770037,0,0,0,4
463,798,1014,233,128,884,1976,1230,122,891,1415,2215,1421,108,141,118,831,603,1716,2585,844,177,1386,715,1782,1128,1915,2072,355,51,1552,576,5772,5682,3907,3894,1256,2788,2067,193,764,500,618,53,600,649,1442,1420,453,617,852,859,2271,1156,95,37,387,2040,2354,885,355,1262,147,2211,1158,1075,692,771,818,2383,135,2563,1697,3336,2179,4758,1031,3254,586,1512,833,677.6641383683972,372.5415640579229,991.3298744837956,2203.181417585967,0,1219.7659908769388,1865.208881140986,734.2268252985455,1359.3835260301676,0,919.5609516744677,1267.145272671245,600.2685851224105,1001.2939266536218,0,0,0,4
380,300,452,1715,3123,1967,264,391,1377,901,395,495,43,309,236,1205,1166,152,172,564,1790,1543,669,1800,30,939,225,344,2716,3800,510,1918,1998,4928,3769,1328,2849,1888,716,1560,729,1256,2648,2001,1183,2987,1634,186,481,183,55,851,1301,1894,2354,750,1221,1488,1348,2112,861,2078,2158,316,1170,322,950,2684,1353,2428,2835,142,2884,3186,4322,3829,258,912,1223,2148,2803,651.4855480514161,845.9302923717353,1098.4725768510575,1572.2266227655036,0,618.6755207699753,747.7041546407249,717.9618916173363,665.0014224997257,0,1154.0508602042164,303.5611467464438,947.4490621988016,1134.0459771100666,0,0,0,4
2277,594,412,386,157,37,857,202,1722,1320,772,945,78,501,2256,1468,812,919,24,846,422,2380,3475,1565,529,425,800,2096,1569,569,5377,4772,5046,5408,503,1872,495,1507,1159,3717,2072,133,404,846,698,508,1185,1124,315,2183,1616,286,1441,2044,294,2037,564,1107,906,342,411,382,1212,1956,1369,1222,1349,25,1598,664,1311,5072,1572,5908,337,4086,800,340,959,611,785,486.6312912934218,878.0204886583681,165.72845010978625,1199.6556482849358,0,1077.529213061066,2298.987485118779,846.9379582385362,2260.7378532866765,0,782.2307234505747,1215.9713242269443,561.5294653245336,1003.7372815826661,0,0,0,4
1633,433,276,494,1165,1325,1717,2428,1752,796,0,787,1437,616,415,797,156,808,1724,530,851,1016,735,1506,2231,884,561,517,372,980,4136,4258,2926,3365,237,41,1961,2658,606,3290,1932,638,1345,92,224,1915,1878,40,1717,675,206,371,911,206,111,132,633,761,902,2052,1041,1006,1395,132,1975,2143,242,1306,896,585,2457,1603,6433,1483,1177,112,1025,1035,249,1088,2495,513.4745178028093,489.6879539966142,1000.496337023837,1118.8776648657351,0,931.9079782897021,584.2352340636775,1342.6872299181714,1077.5135411465308,0,936.0056777256905,147.62124869771318,719.5763596735642,297.31391391713237,0,0,0,4
2672,2068,711,52,449,1694,1999,659,130,1390,1229,546,1279,437,258,442,2516,3380,1350,700,680,524,1318,313,2081,2493,536,1546,1983,439,3215,7086,1188,5739,2058,675,1516,23,757,838,732,896,1813,1242,867,1055,117,8,340,387,1521,49,1537,911,436,1353,1191,259,1085,526,180,783,85,1268,1218,364,2,63,543,1734,2801,2564,4950,2890,4390,327,1959,1202,968,520,821,810.0292232833323,602.4884570214007,538.5500990484761,1582.1125150328387,0,1101.2963281969119,1593.648061249538,909.0753533607822,1633.3888927658827,0,767.723080733035,1007.7704360617062,649.724583212288,1213.001177959587,0,0,0,4
1695,2423,2095,605,31,576,769,312,926,194,623,683,933,1299,1712,1396,871,368,2098,2170,589,689,1019,882,619,276,1316,2217,2264,4097,1398,5419,2598,2237,3740,3248,687,93,1109,112,2041,2292,386,9,1181,1226,59,583,507,808,46,1508,1941,1427,1838,2072,522,802,110,1064,304,519,546,1306,388,1077,1103,225,855,1394,124,1909,2902,2468,2040,1113,731,1171,1369,1048,392,470.6333633571087,702.5776853386284,498.53423364280354,979.0701230153486,0,268.25205497814926,720.0858801122637,823.1566447045764,1107.1615825222223,0,831.5728771494437,1169.9374732253602,73.32902979183126,933.8448077634939,0,0,0,4
1382,697,221,594,407,296,552,74,607,2485,2183,143,377,1083,692,1081,1116,484,1447,1049,1123,958,847,2335,1549,539,609,784,404,4194,5082,3522,6415,2149,1008,2943,2464,2417,2657,858,704,1083,940,261,1460,2533,1391,82,617,846,408,581,155,311,971,674,232,339,316,1277,1395,1652,2090,800,982,1402,1033,244,125,583,2001,2337,5565,77,931,1473,268,2035,2488,42,1669,313.39906799930344,765.6301733861106,380.6073484713514,1381.1472623783266,0,612.9463455311566,1455.6998811648693,650.371278051487,1276.0829073509522,0,1099.665419292825,1007.879143773425,660.3777692605282,563.2133513964187,0,0,0,4
803,487,1593,1109,1730,3206,1503,336,1069,1872,1069,24,271,545,813,160,967,1413,1102,15,1249,1693,1328,732,864,1498,732,294,4695,3823,2890,1263,971,381,1284,25,964,499,1413,519,1291,1623,1425,1480,847,980,1478,991,249,692,219,124,227,1190,2871,2896,1164,243,833,1393,1644,1267,495,1278,556,887,766,183,944,770,1430,4382,735,2528,1500,2055,471,915,994,874,883,477.08674883738416,433.8843920571107,487.79081724984565,545.6786292138974,0,286.0553180767664,820.5830622689714,493.01065765247233,799.1970518895407,0,701.67690853196,1367.2036748174041,366.3993069685582,1328.6237540150955,0,0,0,4
