899,157,500,298,954,1127,985,1245,1558,1794,302,704,2271,676,5224,457,1026,123,689,463,980,692,226,863,1892,1994,1794,1370,1124,1611,1254,481,372,629,532,985,894,746,1505,2832,2360,1568,2436,2073,468,278,445,407,841,3017,2164,3635,516,2887,1678,1072,643,2556,2456,640,3,971,1284,27,685,141,389,40,88,828,1774,2293,2537,3201,2069,1319,941,109,366,25,469,141.84203174389881,342.79073110790273,342.5677057246634,212.2635605170053,493.21610121730623,279.3782351368878,408.26359572602723,332.27528578015574,439.4306792907719,115.12250607376471,323.1231092265898,23.9718494256337,253.54516572904276,0,0,3
1073,1135,1889,654,1653,1401,352,309,2786,496,3650,4075,3591,2026,2168,864,68,2253,3604,2812,1780,1144,1347,883,258,651,109,645,703,338,1488,967,252,402,1043,1279,321,831,1189,349,395,1347,321,539,1295,1641,1475,5683,3986,136,1888,3903,3492,10,1608,184,2060,1064,1102,351,1055,960,248,45,910,1871,2463,2039,2082,2024,2149,1475,483,318,898,711,817,943,1062,875,520,517.4580734356107,323.6279564428144,469.86095723366753,522.4376766851009,518.1270169070418,947.0369465250803,173.37174115909374,501.42552296769315,267.6814688863648,223.35832839108946,107.7603481727733,69.02813057729581,1,0,3
41,649,577,643,4863,7201,5099,5074,2872,2216,1131,1704,1010,2203,1240,1145,1855,2378,2582,2159,1779,486,406,67,829,248,27,1090,2002,1765,1601,1610,2171,2469,1437,417,125,69,380,71,91,27,3053,447,7935,1342,5871,3062,72,704,2274,2209,553,1150,859,69,30,443,892,591,613,1350,922,1130,2701,2808,2208,1547,1267,716,4,816,1859,831,220,143,517,884,1227,1138,3650,325.5763391486379,728.6530649031756,482.50696466575937,985.5653098759562,435.8340925742272,978.7022555886108,232.2969387448657,1204.5048845413278,78.09958310993632,678.3237345319538,41.72415162553921,484.5768315128221,64.68419287597179,0,0,3
6814,4771,5284,2382,2668,1153,3088,759,656,762,2411,2450,1669,812,491,265,112,636,1696,1973,652,583,489,351,684,1755,965,638,1456,873,1066,867,620,741,314,325,3569,101,6483,2005,4389,1962,2704,2264,2932,1671,157,40,319,1021,1406,176,744,329,245,626,1280,48,1346,1989,1367,1656,2335,2750,1668,77,417,598,19,511,161,423,702,2213,931,2888,3836,141,2353,1753,140,210.82683297772152,594.791011219527,105.67956024986759,874.6849092695519,383.9420040839502,968.5025369930207,282.4089355245519,698.858163961534,823.7700673517082,242.96231515395164,404.5370041159879,115.8547524231803,308.745795987212,0,0,3
192,750,1446,817,731,576,711,736,376,506,1343,1213,816,686,1177,976,173,662,1214,2017,2179,1847,2090,1978,1302,453,106,137,3116,1025,6170,1615,3730,991,130,1031,3265,2273,481,154,1140,1220,12,253,148,254,657,381,1406,1385,1377,1735,2374,1431,570,27,93,8,968,1397,935,655,1421,1016,1558,1651,1742,589,2968,209,3786,5605,7176,75,2331,26,1631,1303,3368,2272,745,544.5936553443548,145.12903996835112,738.9725653388596,208.9531280513089,961.6301790449384,88.77121143199135,891.9204070584597,387.4373316470985,736.2377386066024,95.26622099565385,432.6177830484287,183.24685822799248,167.35914956522808,0,0,3
344,451,316,643,563,194,387,871,800,979,2214,2636,2118,1357,1607,1712,337,2018,1001,4141,1745,867,2793,2374,990,239,2209,3587,2477,585,514,1487,1137,153,488,509,15,450,749,1241,1708,698,449,878,548,486,1662,1851,1585,55,489,85,1259,2222,1772,600,1470,1055,4016,5420,1779,542,3874,1102,409,751,684,890,398,614,46,1075,1682,1980,2628,2306,2217,1791,964,265,359,406.6561745848819,84.24571695561002,405.7018842231568,197.09331635176542,481.24268890550434,242.95550256093065,760.2772644552738,43.5155788732704,546.6190102642117,21.56664027841849,45.43060570810227,141.39837728311846,176.70001828847774,0,0,3
114,476,429,263,668,1244,1922,1836,2402,2943,1591,1058,1380,1227,32,2123,113,5686,1519,2083,410,1338,1284,775,1839,920,365,78,35,302,702,278,266,939,1018,867,1489,2569,2281,572,1,737,1811,1332,1377,1994,2595,426,4372,4698,5228,956,5299,2100,19,69,873,749,104,783,1930,501,1750,2523,2237,1763,2377,2792,1503,719,644,615,312,1481,1209,580,2112,2016,626,1032,1441,549.2743982851184,190.23479646223936,596.2666212399564,234.6735547840508,502.46778985599855,242.89104847170753,662.0145533158222,640.3987656734402,609.0313043301842,372.1596839797367,169.9181066573679,378.50604126377874,36.82432642690207,6,0,3
736,125,397,153,25,191,2118,1525,6079,1442,2232,2646,2544,1139,532,2673,3867,2727,628,151,651,800,16,684,85,1044,1409,1502,812,1550,2548,2450,1098,490,506,335,1096,1239,77,350,433,1630,1134,1076,64,3899,5281,2596,1232,2085,870,159,88,276,229,331,540,1165,1507,1903,1518,235,213,153,990,2453,2020,1290,846,485,253,551,1254,1608,299,105,215,282,104,161,392,313.51858636854746,439.27451621395204,279.4367859064063,722.2261760104451,209.70620669164757,679.6725533064556,335.64594509421636,568.8960277618576,357.5829909940469,309.9032618130659,95.68223866261333,297.00622237098474,58.12701832275666,0,0,3
335,251,533,2235,1804,6367,2837,4462,742,490,2027,4149,2410,375,1087,2574,1846,498,993,205,651,506,925,1564,1385,1968,2147,1628,807,141,480,1073,986,1264,705,44,167,869,1857,2990,1970,1359,1384,3029,950,2137,3465,2379,1833,962,512,1445,526,1560,652,2049,1867,770,899,2385,2811,1881,830,1226,1260,533,615,1021,40,1201,1027,631,2112,3452,2325,1147,1377,1011,148,283,88,521.533302625342,125.07916820318275,603.0779747841797,193.11941526342076,797.6000035262036,154.64190425202833,1041.022478915604,387.93655082441023,382.20789477603114,207.88224409549562,89.63207487907557,215.20865434300595,211.98350043662435,0,0,3
343,2034,4727,422,461,1084,2113,2743,1804,1454,1953,2388,1258,403,1097,700,9,410,571,612,1151,2231,2333,2136,1746,2107,1707,896,165,164,207,48,792,1081,1250,1605,2517,1394,1140,8403,1085,3498,946,1985,478,2792,1425,1189,1110,87,182,1676,2363,1592,656,1015,1989,1986,1316,481,583,745,350,1053,1057,109,608,1322,921,1353,1887,1293,616,411,235,1717,1828,2335,6404,4671,470,489.7299196741049,579.7210711047672,511.23372336970647,724.4099379776467,531.2435799612076,727.9135348722141,479.53196660508075,800.1625360351038,199.7988993941583,235.74605677842325,95.70541123234231,303.5245452484648,62.824811901868124,0,0,3
299,2149,2750,1234,686,1256,2166,2078,520,320,97,284,160,694,1294,1192,1929,2228,1863,679,43,322,279,837,315,28,413,121,100,150,483,489,747,1525,1820,4391,3611,1397,3033,1066,378,1025,25,314,1798,2042,1896,1394,731,365,334,985,1244,1463,1945,1416,1083,1353,1087,92,56,62,26,1072,2048,2166,2245,2565,2364,694,391,713,1286,1075,4953,1866,1319,1103,2074,1508,229,194.25664545144974,444.64644337565335,317.8736205928855,528.2658536567775,203.2168822957384,589.0857928935371,72.69457964599574,580.6202769859439,205.64411443937968,473.3204994623829,172.232941946564,89.08233021736224,23.820692332215728,0,0,3
828,578,879,448,1793,463,992,371,365,168,1436,1986,1733,531,204,290,475,1471,1403,1124,1342,336,466,756,1204,2121,2921,1373,1513,1168,1627,1305,322,8734,2776,3661,91,1808,524,3436,3658,575,40,403,889,52,1211,1648,1638,1427,1098,540,625,435,36,136,738,481,33,513,910,1623,2263,2078,1295,878,1286,257,153,2481,4693,688,276,2658,2989,2637,254,1146,2023,897,84,194.18269184110693,490.2652766406701,259.514088065495,733.9535149991597,404.0333657323365,574.5964187680192,628.2162889604059,631.1672397005686,626.7136689006538,362.9146811586568,262.52709465116976,65.68674409717919,176.74385133132873,0,0,3
279,26,78,94,326,861,1190,1378,1749,1867,1700,749,170,143,171,1137,2260,1897,679,985,1430,1184,1803,2641,2985,500,1969,1311,2837,1462,2644,895,827,174,339,518,970,302,535,30,974,1587,1979,2142,1943,1469,1395,725,248,91,375,148,61,241,850,1749,2444,1947,1000,1442,1859,705,2,599,1603,926,4494,586,373,2469,3244,3067,977,1242,2095,1824,542,483,337,36,50,230.39679130073483,331.88351969507244,157.6353777331824,409.5036172614734,122.53540304744584,466.04294454590513,313.0580424320704,233.24396596226413,124.5430510081043,365.1242067411636,98.0438205914187,238.15150977608397,45.017406689893065,0,0,3
21,848,1472,1590,2002,1648,1623,2054,2533,1351,434,204,687,1158,965,69,208,900,2105,1421,1903,261,1770,5142,101,694,160,12,1074,266,562,1037,1847,1477,1236,1361,2130,2450,1423,264,62,150,365,390,516,326,413,1163,797,1149,2455,2172,999,587,654,225,273,1134,228,576,1034,371,3999,758,2068,733,536,525,299,23,451,1586,1921,1033,525,44,353,734,972,1125,634,103.28981279397141,132.76142460680265,287.49993955620937,238.60250825846333,258.5035069878163,337.3970142064853,121.51165961125339,262.30769144970685,403.8458458291076,337.80699495146996,215.16187524558993,372.62124004688195,129.69052287221942,0,0,3
634,829,658,675,1352,1891,2356,1801,588,407,236,993,1262,1530,1531,2073,785,1393,530,1296,6468,319,2883,608,1104,224,2014,451,1890,2250,1482,1339,2237,2832,2219,1580,907,585,85,134,140,194,152,122,702,1489,1857,1511,1813,1297,89,218,376,410,343,1457,1999,3211,4377,3338,488,2,1816,2990,1464,442,1231,2528,2680,950,116,376,126,319,18,828,1321,1926,2024,2287,2144,108.23014240434321,460.71471427017735,132.52370268010858,474.5949263841606,407.80762161833127,681.8470540325432,501.91044121048947,452.8296012967948,585.2583671829394,272.97656545824094,192.58312992152304,165.87727578440615,146.4613965484063,0,0,3
130,300,689,104,925,619,1134,876,1059,1755,279,6474,264,3279,1167,2675,1450,1469,2139,708,269,1125,2487,2523,1465,1327,1193,648,235,142,644,341,267,484,508,457,1241,1690,2559,2677,2237,1598,1408,1579,503,276,1737,1039,3732,2061,2306,520,487,589,1870,425,1350,648,362,410,1873,1314,187,102,383,33,524,930,491,849,1027,1403,2429,3060,2361,1760,962,179,121,141,369,217.50335190929013,377.63398273539036,235.2395987338875,479.56971336045945,403.23204005262284,674.027442994037,494.31340186215505,519.3601365136225,510.50747418846635,167.0572643987809,309.1331600573003,170.7749324255897,162.1304419523773,0,0,3
300,248,587,343,722,2041,1102,4557,424,914,1367,1203,458,1282,691,417,729,2154,2230,1223,1000,1406,897,299,1402,1607,699,289,1270,1583,313,730,523,385,451,441,1129,557,1335,1215,32,308,722,288,2193,3244,3933,3611,957,1351,1730,3045,2160,684,1647,1772,713,131,184,227,300,397,629,826,1032,1420,2228,2264,2042,2350,2438,971,357,353,996,793,171,118,116,231,1468,386.09432605764584,111.6871833438799,384.8726280516153,102.442224471429,567.5829370060884,198.19966448053347,499.77947165706786,364.45585410665444,448.2737993770083,71.39015783559537,265.32676520374974,45.44851814098293,0,1,3
2579,1172,6694,220,4403,43,1820,997,1883,1771,343,902,387,2510,2713,1610,1498,1667,1506,376,685,1015,491,415,910,995,231,1665,2041,1216,665,1400,1278,571,424,9,331,69,3188,1426,5380,637,2356,1361,1284,642,2216,3183,2439,1504,1993,1888,579,207,448,96,249,217,922,1304,1628,1608,2390,2400,1688,865,241,93,313,326,645,479,54,586,1827,1505,1869,1080,1462,8968,1431,141.8728510065892,305.1414794488053,151.72121780487106,485.0840991475617,368.8925495655883,773.7764245034481,506.4918967105442,1004.7541556227809,743.3490165302444,636.5585059074688,469.63555307005265,349.2945405792729,208.77030123154083,0,0,3
4022,95,2791,1928,1918,2501,50,1207,197,2166,1751,639,353,105,76,213,810,1603,1363,1491,897,528,1597,1606,1718,2209,1701,1532,1598,842,832,733,1500,2429,846,7083,729,4580,1873,521,1040,3021,2450,411,440,64,127,1495,1406,584,67,259,99,478,896,845,245,42,775,1246,919,1484,2567,1780,336,86,565,499,1015,1746,1975,3165,225,1837,7071,1339,2742,2587,2593,1,2481,587.5525870463636,384.30950091983334,533.5773683620727,484.807794658475,734.9985990632908,619.3713010681307,1061.7574239109485,533.5956230962305,649.0806049143571,128.92707280466215,316.2940213334434,293.55615571646956,184.091838266256,0,0,3
539,1862,1199,38,111,1672,2649,1846,1287,1598,1947,580,949,1099,582,1044,1764,1398,75,1661,1284,375,219,1034,3,1556,1203,897,952,1611,3898,957,606,834,933,469,2540,1424,680,2064,2180,799,675,559,244,409,1694,1367,17,816,734,4,257,615,29,1489,2431,2138,1572,1468,1335,1021,465,360,820,80,1066,516,1679,2536,114,2769,2710,21,0,426,1247,41,1692,1051,99,115.61322944712241,87.78490165571662,205.94533685369976,58.84486846095331,280.30393437303013,363.44033633515255,677.5435649766404,250.33058142093083,11.183623789268202,308.31803405633985,75.96560468671862,252.12202721737881,128.33574902196287,0,0,3
605,120,134,1067,1915,1880,822,614,1495,2243,1318,473,278,278,407,1454,1775,1827,1866,1733,1400,1340,2289,965,2455,1531,5999,1483,2671,266,1253,2229,598,1065,2954,2639,1182,527,163,193,169,543,347,181,89,657,1339,1561,1259,2228,2431,1193,78,1025,1683,1047,914,691,87,403,864,1716,279,2156,2121,3225,1959,3863,440,773,349,2709,1252,1082,1536,1238,843,1405,1754,1787,1027,310.5478511970667,365.30038067482457,350.3704964316566,429.3952290071083,198.94864915349388,675.8878016649312,464.9374879979899,283.0078475729235,503.69700357526693,512.0961099648913,282.1068704287901,214.9958948868769,139.78345234526594,0,0,3
556,1000,967,845,947,1608,1084,91,358,554,439,489,1076,2090,1450,265,101,357,2400,1264,3936,985,679,965,482,44,2046,2048,1400,1865,2828,2683,1110,472,1226,1476,349,126,284,382,682,641,1432,2149,2124,768,204,910,452,796,1182,616,304,77,1189,1034,1691,1511,4031,2698,3513,2030,4680,805,464,1115,2439,1629,530,757,210,67,656,548,855,1945,2151,2199,2680,2319,1757,319.1210163013953,238.16894962649053,372.1040363988929,141.72490876440142,682.06821964522,121.23838588924755,682.5407249591468,121.4171593151026,470.2277210633554,259.6065669759519,178.14210023949465,143.28107196659218,225.2646223566039,0,0,3
909,260,15,95,147,446,651,1574,1627,1946,2132,1809,1548,2756,1649,1771,290,2456,1012,943,882,1188,1719,878,532,923,698,511,2286,2204,1176,897,1115,1221,444,201,506,55,527,836,632,505,954,1776,2119,1451,1576,1801,1053,22,1083,1390,2333,1652,2204,327,1101,7171,1548,2819,783,2805,1928,1293,1468,769,1395,791,119,295,1037,1918,2625,2254,1975,1404,1190,438,249,741,427,242.4408381303505,210.13933900468038,299.5032194599507,327.7517681370573,521.9292367026396,268.13261819951,566.4564218373482,186.42283588282805,681.2233527879113,265.9294888938163,295.80006417465376,96.88290192345609,203.9638836467344,0,0,3
84,34,326,1132,2322,2579,2089,2056,1255,998,535,1886,498,2475,3164,2529,774,1123,725,349,473,860,155,1396,2514,2114,1829,2058,1753,616,206,70,70,195,643,1324,1618,1904,1580,1464,2247,2692,1850,598,511,394,744,696,1241,1457,2512,2731,5827,5536,6603,604,2038,339,1651,326,1673,786,284,1544,1825,1267,1244,1787,2226,1907,1183,51,166,248,772,1816,856,12,46,829,1746,471.2049398773971,407.8987599696986,514.0386225609799,530.8060355726132,642.4019555543088,511.2082199858091,478.91868645081126,802.1799211667391,628.9242231541718,529.8513640451454,268.19097483925447,281.1909796808253,164.23005680420846,0,0,3
2319,2117,2525,2975,1703,1359,343,1290,2081,3937,3967,2645,2023,1313,721,562,1570,2283,1562,365,732,962,1377,1979,1896,1319,795,131,234,605,1070,995,1124,1874,1943,2246,2005,1171,1576,1439,50,566,20,719,113,690,205,3096,2529,3841,548,2998,1350,1814,2015,3068,1287,1077,848,253,46,793,273,1403,2227,1969,1361,1822,2488,2769,1567,268,179,684,77,813,480,225,1343,2324,2007,325.74878010456496,232.26532652505298,460.1794435941224,234.39909318221078,610.8462127450738,357.9902232680983,688.59753997935,141.723301497141,209.79634039938625,352.26339581965425,184.76408052153533,236.87218731231746,145.37248771442694,0,0,3
1856,991,3640,4305,534,252,301,1077,545,988,658,443,1595,2032,691,453,928,1974,683,814,514,81,40,587,843,477,1410,1273,972,1452,2195,1923,522,144,722,520,321,38,78,982,2249,616,5385,2095,5901,1229,348,1644,3218,1998,483,913,180,617,602,910,287,946,1022,1568,2406,2460,2493,1641,1400,1687,1589,289,289,143,83,101,269,505,478,85,1207,966,759,3349,3765,244.61626450115384,243.77600448846647,420.03105127480177,350.3544104609554,453.4725377572494,784.7258144352102,138.20251493647072,541.2575765564403,181.26570111945148,396.46673720217774,298.2547168738436,369.6592925760881,166.3733973469517,0,0,3
5289,4347,814,1646,674,90,1938,3755,3484,1397,825,1589,1915,1522,952,253,591,181,170,305,234,16,665,1125,499,433,662,845,1895,1819,1707,1280,261,735,1300,534,2293,383,1683,3247,2342,1486,2951,2049,2003,998,435,770,231,19,107,33,553,589,463,1490,1823,2264,2959,2268,1916,1434,918,342,165,305,821,289,823,574,948,1164,917,200,3570,1176,5311,613,3211,605,502,152.46917435831446,447.3813324019984,192.66506383996557,446.4886112844372,505.9753205443918,553.408158537316,505.58437218478093,692.1766419426922,562.7622259632993,441.6811949148025,141.86612357730053,136.8546918992655,30.254506958732687,0,0,3
23,361,1152,2400,2937,1939,1165,1235,258,930,1356,985,953,1321,1108,624,524,1581,1240,578,490,940,1929,2750,2286,1196,1469,1464,29,103,182,225,112,1625,846,1752,2819,576,717,2897,1512,733,364,1123,1482,314,166,133,127,66,1016,1393,429,1069,1347,1004,1429,2616,2833,1846,520,24,81,513,971,1709,1530,425,131,164,602,808,1444,2011,1749,5798,2188,3111,1558,581,735,414.3572803717823,289.66547915114717,292.27314330624165,389.00507054296554,412.15698541332523,487.20175753240085,252.46520422073837,359.74646324560695,557.6495806279227,107.81060008592408,234.00561995472637,150.66612777043397,229.921036346191,0,0,3
1418,1709,179,2040,2398,1183,1377,2212,1843,522,159,52,101,390,168,19,219,616,693,835,1894,2775,2222,231,277,371,138,565,1012,166,4407,4282,3671,1273,6321,2452,485,329,2380,1625,125,676,763,220,600,394,624,847,1210,2190,3013,2198,1675,1701,1657,419,436,1104,870,728,1080,876,1186,2158,2557,1884,1879,184,3219,4311,2672,1279,469,346,358,1414,456,132,1249,1991,1039,219.44573769954806,487.5188989278961,301.4964003456572,684.211293648234,229.85163285258602,788.2282857610971,223.9071513746803,555.8519827815181,539.8665006197461,203.03850389884124,388.80401808372665,195.07517995626267,157.58273142605287,0,0,3
714,917,939,1660,2144,1552,705,10,16,799,453,295,975,1770,1930,2288,1858,1289,1714,1537,656,322,425,549,611,161,4439,5971,4717,4938,1844,2479,496,2002,171,1388,239,1587,1659,409,1589,1536,1127,626,740,1047,572,390,403,824,1378,1440,1138,833,53,784,558,1665,2879,2036,1791,2220,2408,825,1201,864,3327,2711,5185,2818,592,888,1347,1888,402,550,2407,1886,100,721,88,375.97898018453276,229.08478510592704,532.2490094326412,198.961924550378,834.8427265808813,334.6997939848539,910.2630583064637,451.3266588120092,779.323451643241,220.66414036395727,369.9581330403268,48.5397693514977,541.1190916119244,0,0,3
600,1084,693,115,656,1253,915,367,421,451,438,1855,2433,1732,174,44,852,472,918,1744,672,1064,718,4595,5867,3129,1309,4175,2918,1341,237,936,1633,390,1348,655,539,1252,1560,1876,2110,2336,1884,1495,1034,792,335,377,642,240,89,89,637,1238,2106,2803,2371,1995,1726,2929,297,1139,2827,68,2042,1682,991,306,1990,3438,3173,1310,518,1573,1853,611,166,395,580,244,24,36.47580544114769,396.0648564315384,200.89911375895508,302.04646297773724,514.9035176613188,358.7101885485946,843.628775326084,472.3586841327574,425.92940620957444,237.209213584219,207.4401415470501,192.75524142072993,157.3644905127479,0,0,3
294,640,1658,2060,1458,1496,1881,1303,45,814,303,47,67,134,444,33,140,1163,2779,2131,7252,2024,4775,1832,1552,1970,1158,1843,591,1613,708,1642,2468,1659,1274,1727,1707,609,152,779,689,590,1301,1920,582,787,653,662,860,1516,1961,2008,2059,670,408,761,2261,4598,1956,2659,509,747,284,1366,587,1719,3092,2231,752,1275,2009,1376,737,554,559,721,716,171,81,374,570,185.3541346416993,496.952559667918,240.57720343545094,636.4134693124869,300.0820929345835,735.0029266679418,749.7152969828594,893.7605081441985,534.2187144474894,320.7918425009247,417.6096408588355,35.95433264747167,146.62912044981888,0,0,3
1011,1937,2099,1886,2394,2094,1059,449,85,890,1848,1268,1629,442,3444,6636,1297,2790,2626,3552,1209,338,777,1812,998,382,913,760,645,559,183,348,765,1606,2594,1975,1492,1354,451,1071,1118,944,1877,1991,1742,1653,1375,1375,733,4887,5579,3353,3638,2144,2225,143,2195,2426,792,937,2543,2352,120,1395,955,701,1029,1246,992,636,64,106,144,445,333,34,134,518,1122,1392,1923,443.56655681515997,90.53856420400976,542.2065617675161,433.5819846908312,539.5052003919889,698.2654736672404,436.3635054383538,957.7031378418086,213.83981645418714,630.7307907924543,212.90933630261367,377.3737224096379,214.8217957014848,0,0,3
1503,1054,1205,111,495,1091,1362,2784,3112,4788,9767,7478,3866,1501,2654,2133,424,1544,166,744,910,792,843,970,1130,2121,2685,1428,203,21,397,587,1679,1524,943,399,964,825,1599,1650,2081,2550,1420,1600,254,3805,7232,1733,2756,1966,1718,340,1424,80,1098,1023,1444,2209,2184,1796,1817,1842,397,1289,1775,1088,796,1324,1813,592,15,575,1183,1432,1407,1669,1863,2214,2111,901,654,412.2677027871466,700.0581105356207,636.6227290875745,790.1164757136349,1037.87440774402,643.0189358738932,778.0596975983315,302.00116419121866,1183.4132448434732,279.2187274739501,522.0455428302492,206.0160453066359,362.1264262689687,0,0,3
