113,1252,1857,1785,1245,935,998,738,100,859,271,2096,2669,2754,2067,868,420,1196,3534,2203,134,974,1519,171,1751,1951,1507,1025,560,732,550,168,275,944,1484,2009,1741,1648,1934,1504,248,1249,546,451,1185,1077,241,1451,2335,1420,627,2219,684,3468,2022,240,1391,766,3172,805,1362,442,776,930,272,820,82,1415,1967,1986,2283,2215,1860,1224,341,575,768,815,826,73,464,157.91994973072076,38.799457804696935,254.65041099565147,126.21790980983283,533.3658605966452,112.87988414287727,780.9674109714853,161.8770378949256,539.7654585796214,97.91401611357267,329.4874298934447,183.64164533389953,196.71897202584557,0,0,3
339,318,632,28,1116,1871,2594,2070,837,689,4100,4229,2621,3619,191,3287,2344,2077,1333,2698,3325,1455,41,1685,3391,2318,235,1153,632,673,892,131,113,1034,1474,56,1292,1416,1063,1054,1980,2491,1474,11,186,766,280,861,107,1995,569,2511,775,3322,3612,2853,593,929,1729,13,1156,685,607,1058,975,746,1308,2287,2402,2027,1510,1120,67,868,1104,802,1113,1158,234,829,1833,201.43034685494823,48.02865569537033,267.16986316812995,115.94113498047439,428.0308056962723,289.985724011031,952.993096801384,799.8716815294592,735.6261470241743,353.8984743082859,330.68119965132263,205.00577097054398,264.4546885839502,0,0,3
1597,165,425,193,1231,3071,2813,2083,1597,4955,642,4358,1955,1744,2097,1174,1744,419,667,995,3181,2992,1449,875,1412,1706,611,558,744,500,1465,854,224,20,481,146,1594,2743,2303,1474,1557,1367,806,332,785,271,1093,201,3143,5717,519,2391,242,4119,3664,766,560,2069,2135,218,2127,328,2170,2037,608,599,1398,1289,78,1712,1958,871,898,2063,1734,629,190,94,336,72,391,212.80362008205927,54.02137499700323,313.46688193048,109.46920087491861,578.4936219397756,276.9015548344085,1247.7818347977332,259.6058123222571,963.8867046745826,128.99857291978438,536.1419026620804,177.92637809979232,472.6186962913478,0,0,3
158,1925,2878,2017,1581,2387,4324,758,4519,974,2013,2072,1665,737,479,1422,1795,1308,1177,2065,2341,2050,1671,319,288,256,295,288,55,440,821,1164,922,72,218,335,2054,2861,2379,1786,774,259,662,344,640,1910,2348,2357,1410,1714,2976,2738,167,286,2513,2167,383,548,159,800,799,182,228,1207,1836,1819,1862,2128,924,327,1130,1252,547,644,1180,671,1213,1134,39,114,68,57.76516458885161,183.24462891274197,83.79453604638822,321.47241155279636,170.37121602547774,603.9485251321352,389.1509026003887,584.2786206025031,366.3981462293291,626.7317041092501,339.15319435205015,328.88923244598783,43.96032252637892,0,0,3
17,526,1665,3855,1126,3542,926,4531,3062,87,2267,740,931,99,582,749,2992,3141,2115,1632,1386,1557,947,91,824,496,222,342,394,395,396,700,52,967,1619,1990,2015,2319,2586,923,304,161,18,3053,3466,2492,3704,1878,288,1061,4512,3220,58,335,904,1514,587,526,345,848,1382,653,617,1465,1704,77,1376,1863,1803,2252,2583,1951,378,522,202,163,139,331,748,2634,2486,137.39876364220504,171.99303515689726,220.34163811812925,226.38641128434043,478.68749265569915,524.6194917943793,1014.4844079629435,383.4414462365958,676.5350075672527,207.88744472814838,417.2459280845543,137.6334803676837,247.43140820423184,0,0,3
1683,2031,2625,4814,6191,2190,1445,1907,1869,1686,994,921,1455,3994,3270,679,32,1459,1558,692,2839,2625,942,214,1168,2187,803,449,454,2008,2105,945,684,2032,2519,1110,1174,1189,126,326,1833,696,3739,331,851,564,1948,1909,962,1639,662,830,1850,2677,1559,119,275,488,563,309,285,749,1858,2098,1741,1957,2427,983,423,416,647,694,806,597,356,1654,2123,1409,1775,450,919,238.29330128889015,69.33352691885706,314.44977367448155,55.91066031115659,483.00228389729176,106.2589151534778,1150.1976714581695,600.7919466330421,683.1190271752463,161.0709758680504,336.58874827641114,179.95487993624442,450.39887214287455,0,0,3
3304,1634,904,1170,1357,432,502,1125,360,1531,2315,1135,236,414,536,2,1070,1888,1902,2064,2902,2359,1255,12,629,443,499,705,784,2263,3005,2077,1667,1231,964,885,594,1672,381,4623,372,2011,277,743,1799,1413,1422,2523,3198,2344,702,157,142,136,401,298,23,327,535,315,292,61,697,1628,2072,2079,1892,1883,1633,560,117,526,126,126,87,535,54,3209,5960,1041,279,305.75142623504934,97.80113131921775,257.08296124433963,150.44136401600528,337.52480742161754,70.4091644809713,616.5260153336977,290.3998532990667,187.93030772987038,300.78948995932245,32.00462704454745,284.6376638023874,187.00622751410646,0,0,3
1386,158,1422,751,221,472,999,601,219,746,1241,1219,1018,270,24,195,1534,3113,2940,1800,972,1387,1532,471,723,448,1338,2249,1385,929,2137,3307,1362,975,1942,984,3316,887,2251,516,1868,3345,588,365,1693,2763,1887,144,1594,1253,187,580,2283,2319,839,554,443,403,740,30,367,2135,3115,2416,1618,909,695,978,703,315,223,432,883,725,2415,6551,1063,1725,540,2242,3571,252.6283125673329,305.04379874726226,337.8854637638194,339.60943027545767,307.1711737777489,417.1239258924371,526.7448288575697,917.1962915594513,513.8034760564968,434.86515759623865,141.41937132018398,345.76395047438103,273.9394617085354,0,0,3
1256,206,1524,1485,15,1529,1048,757,1780,1928,1661,1488,804,322,713,1549,1167,1302,2389,1996,775,252,132,238,171,97,325,1437,2637,2034,2058,165,46,5072,2085,1574,418,171,498,223,176,1251,2836,2748,1421,806,1035,754,647,1878,1899,744,615,1883,1815,760,156,47,1336,2262,1543,1120,2068,1819,192,1100,901,196,207,127,973,2512,6018,773,2959,2098,583,2709,454,1537,981,112.46910759897604,265.68901977795304,226.56533012180887,234.30273827796577,375.22795155078734,191.00534083433647,595.000352794953,817.5384496423106,365.1538129053618,431.5166031209181,569.8042523139451,257.97495392261203,282.7198865798873,0,0,3
99,769,2414,2055,681,252,676,62,1043,1327,1221,1723,2276,2335,1044,359,840,1080,1171,1230,741,28,843,679,193,89,287,437,2159,734,1517,2111,2802,2011,2494,515,50,273,1199,1019,8,909,1197,2177,2848,2477,1887,712,375,674,268,1020,1408,1072,162,52,122,428,1027,847,407,1627,1926,1621,1675,2409,528,2029,4028,2177,4949,1994,1255,2613,429,232,2757,3541,1820,24,748,55.52517497869101,245.97036427129453,90.6754938958423,332.44781217328614,202.63685036290906,562.9331733898161,130.75159799132433,438.57766082883,522.625202842767,607.9520872531587,193.4448136379533,213.6477182146815,142.55813387885868,0,0,3
2125,1399,41,315,372,942,772,1,564,2006,1977,38,1007,889,1318,2128,2961,2001,278,1261,450,364,611,774,847,2364,5881,29,2191,1412,3270,2319,185,304,1819,2152,83,1454,324,936,1447,1571,1512,1797,2301,1639,431,1273,970,759,1014,1450,1426,165,955,297,1176,922,1161,1519,2031,2368,2356,923,3689,5084,1690,4030,1294,1576,2615,158,235,2632,2952,1642,753,1288,1271,381,442,151.38475583418355,142.38970191365908,181.19081106593856,344.598776645251,425.8235733552101,556.1571775747478,626.0635619294712,1026.018753080611,400.5109693864714,439.27688131447013,340.1168965971193,272.71856649931414,200.9833692824015,0,0,3
746,467,412,418,133,228,315,722,985,903,1421,2914,3057,1710,1130,1038,143,190,323,193,712,3371,2207,2875,457,4995,3822,1793,41,801,1977,817,1286,965,639,1144,1011,874,854,1631,2106,1322,223,652,675,1428,2786,2781,1353,99,399,401,535,390,281,1520,2470,1750,1240,390,1473,5931,2183,1801,1147,904,1776,829,1757,557,2046,1868,1195,1616,2431,2651,1871,453,182,385,395,104.97520546802991,269.20125414422495,108.73397785771868,417.4765967553933,62.62222548744176,571.1964640410972,44.063548441126926,1076.8047281121142,178.56718109333548,534.7304365803726,116.11510150593118,237.60716087918146,257.46532437055794,0,0,3
608,569,217,813,653,149,232,245,884,1680,2178,1986,1165,448,334,578,870,491,2941,985,2379,1085,1180,3566,2336,1207,1869,2629,2201,231,1019,399,693,835,646,802,1343,1995,1319,885,992,391,1321,2120,1794,1627,1529,1303,177,1404,1516,330,890,691,776,930,4345,5951,86,1976,490,1421,2581,10,1399,104,1420,1427,215,207,1121,2592,3438,1915,226,533,1179,61,1451,1427,6,208.07880951180047,47.99569786428385,148.82793950524388,193.3537467711435,258.86003095302294,105.55436518553284,573.2838111909379,645.1799450425465,619.9522449359397,611.5941642999693,259.30291382283207,301.08136578762594,131.44142476912108,0,0,3
1186,691,438,498,2056,893,1177,1793,1366,1044,996,771,727,608,1365,3128,1936,2511,718,913,137,77,211,1259,1927,2229,1807,1406,1049,872,561,32,144,347,773,1460,2285,2232,1898,1118,603,478,15,973,1663,307,538,39,464,1029,2040,867,1373,4543,3021,1299,2120,2654,1953,880,554,511,1002,977,908,822,74,856,1323,1356,1603,2033,2472,2508,1552,631,230,297,122,604,335,65.83740450076691,253.24117877169147,239.95017848599784,314.3765475608975,399.69086882864866,463.48039832942044,268.44640162161033,238.70971447957797,243.06420327740398,106.69547059851413,481.187400021337,70.27185746104571,396.0104794873798,0,0,3
593,1793,1926,733,164,536,172,1892,2391,2096,798,3179,500,2548,2094,919,3132,113,1551,354,736,485,2287,3898,2321,89,415,1948,1865,290,899,55,1521,1644,627,1019,2144,2330,835,920,800,126,61,610,943,110,989,2390,914,2890,3770,4376,415,398,53,1885,2318,836,372,81,21,572,203,278,647,1630,2531,2467,2512,1870,1341,836,147,1334,1156,71,276,300,623,965,1590,179.41817987781113,158.67318967989746,153.2574533372401,244.5981319325236,337.03029150478255,158.6775470683134,800.1771761081814,1012.9596806954755,342.1099755651531,446.7681626797038,54.81191334331009,256.7376308594316,0,2,3
1641,571,894,530,1307,5310,1750,598,1217,603,1703,182,1589,1178,68,1128,1247,1246,1316,2444,3058,2108,1053,158,76,198,24,565,240,226,588,1269,644,852,1509,879,1537,2338,1979,1627,262,422,2602,4571,1077,3138,1805,234,208,2568,2599,672,697,1869,2681,1468,38,259,119,274,295,572,1210,1748,874,67,41,320,1762,3205,3093,1450,140,146,1032,318,679,30,1455,1711,3453,167.09933797672045,219.0135945999216,166.33810949078145,407.83733963950044,213.27551576540614,516.8829671457441,446.90084038661655,440.0262389768592,159.59715726191342,748.5217577195162,71.31750132499035,310.6379272647523,270.9436220241833,0,0,3
2469,2101,223,3509,4110,1026,1351,1264,2691,832,1850,1679,1552,3081,1600,472,1336,2462,1427,671,1782,779,176,607,2074,1562,245,1116,531,309,53,306,86,1067,1997,1828,2106,939,2030,3765,3289,1373,2367,624,1436,96,1990,234,3461,3321,1243,1044,2039,2366,1113,819,843,635,1031,219,196,199,1498,1869,376,680,1045,869,1845,2327,1817,648,664,671,520,442,977,1438,3175,338,516,189.29411949880412,175.87178517447205,185.28065574805268,398.34097836802187,218.5559725219149,643.7807310620501,280.1819620292211,1268.9896104206887,497.9568862872961,173.6813880657983,366.35286078898247,77.72787440465633,223.519352619644,0,0,3
936,2640,2780,286,456,1813,1994,830,438,397,398,1033,742,953,1931,2178,1858,1584,1142,86,767,1432,1660,652,140,117,627,1135,655,246,633,886,629,1057,1005,4062,5241,1920,3131,1585,2462,116,2618,1406,1902,2091,183,230,2473,4224,2766,921,403,833,769,62,804,342,1072,1395,410,299,921,1145,912,887,2263,1667,586,1050,1671,392,511,2094,89,3294,1514,2770,206,713,1706,258.07630562234357,228.18844577173206,388.07661803793485,162.56601508427445,572.2731455563855,258.671717481541,586.9969038399389,957.4681271635718,437.6459810804003,559.7038636858995,101.91227706262815,400.4132689321472,210.43130673231667,0,0,3
1935,1820,2102,1706,1244,715,237,282,178,486,1206,1405,1421,1610,1718,1514,201,846,1180,1560,2481,2673,1391,55,1336,1016,445,697,539,1631,3282,227,905,4386,3790,557,611,525,1603,1328,500,58,1788,2092,812,1009,1917,1734,655,470,1179,1234,1701,2268,1565,590,164,489,755,470,625,1766,2618,2225,1510,1443,986,987,104,744,721,3214,536,5373,223,4175,3736,2216,1101,3328,3562,329.30112371077814,136.69472210542713,367.9598639968117,311.0732007223307,468.5163851190266,562.5854153567923,743.8914552684213,282.54596528103104,481.9831150602566,107.31284331925454,452.8057302075132,162.70089657640787,487.57703435622966,0,0,3
367,352,415,203,951,825,49,861,1290,1096,1365,2283,3175,2170,967,512,515,344,290,489,546,1602,2377,2097,3357,1249,2638,1762,4317,2032,362,1582,30,1385,147,353,1021,2358,2369,1518,835,643,310,791,1816,1738,1598,1822,1775,1650,251,884,187,932,1210,1195,2370,3143,2401,1419,425,296,402,2314,1932,3025,1573,2007,2200,1027,186,2106,3625,2656,663,301,1231,1304,107,1066,1149,179.97021689228242,207.41600396655173,132.8990135683819,339.2384995705937,158.8221194449942,507.89135075260504,486.83352218083894,662.6852862865129,77.64084633268968,608.8311291912307,206.91960205059232,246.61834614498522,134.5016863785773,0,0,3
306,805,1225,291,394,1376,1426,310,1529,1646,1674,1266,1622,1704,694,396,291,71,768,87,2012,2726,3197,3748,1174,98,740,2833,2607,221,663,212,1042,259,478,164,1188,2378,2336,1692,1261,1478,899,263,1527,1727,970,951,1757,1370,147,628,431,703,2051,1662,1532,2809,3233,32,577,4133,68,2141,582,570,1946,902,472,2229,3274,2256,654,434,725,245,853,1545,1509,986,656,284.6705440333504,99.52236414058723,234.59773748968237,111.49904328452081,463.69052516198775,261.4223574944664,537.63330320657,507.27893111321094,664.7832197399491,15.23423225650883,226.86876701220436,190.4089839857466,223.85657372810434,0,0,3
861,206,277,17,940,1378,1361,1916,3030,2729,1201,19,29,67,174,248,1975,1151,2664,466,2567,2900,3227,828,762,1655,623,1745,907,65,75,172,205,218,61,478,1341,2067,2267,2076,2021,1051,843,303,970,1717,1309,51,550,115,201,664,1000,183,1076,4214,4648,106,540,1736,3578,2150,1985,2008,472,1399,319,661,1233,3630,3527,1900,693,835,1310,953,795,1307,109,647,83,78.81502410277501,29.613051356307164,259.17833923763465,188.18708933837343,308.9716974886905,533.9610663178611,503.50940342102996,743.2188894766889,527.0754701882129,258.6405804946138,274.5798547446827,195.84503621822748,1,0,3
301,156,1305,2462,1300,550,499,310,771,2179,1717,1308,2411,2928,3917,2322,3079,2569,1572,637,725,1633,168,1375,1434,947,1087,663,100,127,435,101,345,495,25,1227,1782,1863,2647,3595,2132,605,71,270,286,818,136,105,1395,2592,1211,3147,4507,933,966,2324,2520,1941,638,272,902,498,898,655,1292,2261,1795,1086,807,826,81,1715,2373,1513,829,1096,1870,1026,636,342,1218,318.4825301339906,210.43386651367092,222.3513991132839,275.6909415105203,179.35587006005687,763.622761353899,207.83521537347062,500.9960285829909,630.9579718976911,337.30617261565067,246.88372228371475,267.376457774919,91.24159300356091,0,0,3
1622,835,979,2009,2608,2876,1106,1941,834,3717,1895,979,1436,1465,571,822,1738,1938,1728,1531,1180,470,309,839,1045,1488,1572,997,633,407,582,1006,1051,661,1016,2182,2746,2064,960,729,943,95,989,800,233,915,2924,978,2701,1219,4255,3167,330,1831,576,2472,856,1970,2283,499,1900,511,902,545,959,1644,45,2303,1989,1058,1985,3507,2804,899,455,862,218,371,18,533,1737,220.09332624923275,137.75310590981766,171.54072731378244,248.4469209172739,260.27326144842465,279.51938851042297,496.3309502134241,775.9765913730839,816.4722063489794,250.47292641922186,267.4702673766728,224.70870429663674,230.26829917828104,0,0,3
2265,1599,1973,271,503,6203,3423,908,454,83,641,353,520,331,1858,2049,1628,1679,1674,1452,821,697,1576,1307,1120,1064,1051,1371,307,344,424,1282,1362,1685,2215,2048,1960,1788,341,189,695,544,2286,1986,2458,1518,895,1236,1071,2791,2261,844,372,25,1091,1125,927,628,375,25,385,50,605,1076,1176,1255,1833,2893,2403,1239,984,594,337,923,446,282,1188,2350,796,3099,5827,196.30061741870705,64.0963063612351,296.96058218050143,159.02939058118554,511.98178317910936,175.040965037834,595.0069753940012,277.8858920049046,450.7528938786711,83.72948387838115,320.771312659266,132.8473719468029,0,1,3
357,1590,1842,1386,987,1205,1100,1904,65,1000,431,1982,1379,62,454,1738,1267,788,2285,2318,1734,1915,2212,1960,340,704,279,278,490,446,1776,3346,2538,1466,1060,1361,769,909,5154,110,3091,81,1054,587,238,566,2842,3906,2494,1025,1438,1560,602,362,1074,1130,25,439,396,388,111,418,345,1467,1779,1649,1960,2706,2129,624,184,42,732,150,87,1992,4,5967,2642,711,483,307.3858479260837,167.24675060638617,362.9444065648159,289.47142708339004,260.60610602977056,484.2618681125809,332.3460431790428,1009.1367544771892,102.82087241353031,431.6697843037791,149.36579364682493,376.4615430522454,66.47724612944349,0,0,3
2254,3802,1435,557,419,1086,767,432,710,98,1278,1506,435,194,454,573,1194,2723,3431,1869,981,1033,684,424,880,793,388,1646,1711,912,1171,1456,1684,1677,5278,1303,1119,438,1458,1839,1121,1955,217,833,600,123,299,1296,2369,2636,1982,1364,1408,1456,782,780,104,568,710,194,301,1092,170,1096,1654,1653,1594,1118,640,1057,2754,3201,4157,3699,135,1393,1983,192,1758,1427,1879,146.48089312705753,26.736338598046782,370.23091864444916,70.25911395056224,544.0664887935053,193.69227857013493,950.3974317806112,379.1737362071283,255.06069910571875,418.23427908166553,393.0229095973588,407.5135571919031,0,1,3
2834,3386,2291,517,348,503,89,605,480,217,643,1417,1565,388,592,849,1269,1889,2096,1968,1183,241,429,831,461,721,232,857,753,4156,5560,250,514,2079,3344,2056,1957,1951,962,1678,223,667,928,2632,2893,1772,622,1178,1719,641,1357,1856,946,253,878,1351,329,1148,1518,374,658,816,578,1706,3543,2761,879,1438,1136,4237,756,2789,1600,565,1509,707,328,1165,2479,2641,1946,214.11287292891086,68.18150775708988,223.22632141046483,246.53180587505463,355.7794901691215,368.940946553583,590.9700318016004,945.0887578725105,304.42732292569906,528.7522325573607,159.97061241723134,474.626560183444,86.09780732819904,0,0,3
1060,793,1466,1785,565,258,161,426,1072,1162,908,1500,1907,952,704,1867,1656,1107,405,575,811,89,926,1290,453,2080,2003,2333,1576,149,295,1331,3211,1572,3,624,1292,769,1392,2070,423,1354,1305,1177,1703,2517,3109,1879,761,838,1042,173,962,56,562,948,902,925,1627,2521,2388,567,1186,924,2522,2483,2379,591,868,489,1127,1570,578,1256,2823,2538,253,907,807,615,1446,42.844737757944785,153.73130117288756,44.03856236600669,328.8011598971892,87.09176554072148,561.0518523125985,293.6433352808187,533.7699518405823,408.5156493976144,288.36451984298293,206.32861784701745,171.90187170629332,315.0659411959925,0,0,3
