382,465,497,432,578,684,768,661,1314,479,962,107,1104,94,401,576,94,803,480,454,741,262,658,81,592,212,457,341,153,645,101,684,484,483,599,155,1023,301,1462,364,1345,37,1767,885,1159,676,698,447,644,526,423,296,376,679,28,1029,384,918,881,472,989,242,640,521,315,568,50,343,219,100,57,245,462,184,491,781,270,604,534,201,597,265.61736954446826,283.0686263961501,464.9240844455272,296.84121002644156,618.4857379855373,591.2684037617419,259.958124702001,875.4013314195705,192.78130707308668,0,308.3309804611635,482.82433135241365,480.36253421716805,206.20525313326306,130.30020381216903,10,0,2
889,202,1121,246,722,646,399,1058,76,582,450,241,712,504,282,469,436,10,574,742,165,817,635,347,741,402,312,508,139,440,265,53,341,637,207,577,364,722,1863,368,2372,82,1568,868,276,952,532,249,284,766,272,465,647,79,428,522,194,39,469,459,169,211,872,1203,33,1480,1073,1248,839,275,65,156,19,103,384,270,748,613,54,973,950,321.1305905979027,111.28161167566522,310.30315549015313,344.0897767965083,227.05676200457108,532.8143560734085,188.76623540173665,485.2993457175387,0,310.7553635354461,242.36512632937647,795.5694643690375,342.4613664400747,793.7510968763105,714.5472257785713,1,12,2
181,234,12,622,665,523,624,33,343,1076,74,1610,81,1433,687,1269,1386,373,870,358,246,331,179,32,143,374,312,494,479,184,167,546,427,51,414,542,313,1016,1870,954,635,1665,294,535,800,225,666,721,297,686,933,170,504,343,790,488,358,664,350,71,495,376,10,75,1009,959,250,1537,833,1784,1097,504,834,235,255,144,132,409,27,629,427,62.05365171108356,122.88552386795239,303.062678137775,360.7901050557038,264.94478816236415,266.65646513819985,281.7333796292027,720.2124226410933,419.198436070766,218.88289349017535,122.43492616750775,622.905669227778,192.94078039304685,341.672646890926,1186.360313348952,9,11,2
487,20,248,511,60,717,779,325,407,358,845,1500,498,2462,138,2070,1284,1380,1732,276,1220,610,422,864,49,368,240,86,683,124,966,581,894,1034,254,1192,711,791,1142,43,783,153,294,264,409,580,498,90,1061,679,1592,2638,336,2740,310,880,102,335,506,583,726,682,679,645,113,791,220,313,45,149,47,381,172,690,6,902,658,313,694,291,469,403.6730976922209,39.48961467909044,433.995101961333,127.03699166997606,0,743.0876075537797,1019.4175846369899,1119.192339191711,316.78776873538106,0,579.9509956089717,256.5217749357625,798.4828449009682,1012.4756527770168,0,0,0,2
710,341,66,407,475,641,385,731,1152,1827,232,2262,638,1337,1286,674,1226,468,1062,182,1303,1056,543,1310,4,1075,320,58,315,327,117,975,126,878,654,224,819,749,546,567,222,741,422,1054,1158,381,923,257,361,798,94,166,59,480,440,0,716,623,388,942,100,993,615,530,781,130,870,444,295,437,196,71,126,164,434,18,963,229,1360,1289,669,357.07203257957633,118.396332229718,421.4890922391476,0,214.59953921884582,513.4259818488396,400.7549505520061,942.6750900442871,900.947039113083,435.46206286013205,0,892.1606443565053,278.4799350450479,518.6305269304247,269.7316747307085,7,0,2
1898,1,1210,282,1350,185,1157,140,906,116,642,351,369,329,8,142,153,239,243,182,435,87,671,230,553,848,156,47,215,232,370,496,163,851,254,702,1065,229,1291,860,234,1210,525,582,722,98,671,544,145,524,595,50,565,364,368,475,81,658,644,249,614,249,96,586,621,1234,2106,129,2204,586,1580,1109,718,1085,227,954,118,1164,1459,397,1512,217.7189165143907,186.94844755901576,163.667741481096,419.0059427825884,652.0543606765958,528.8929148642231,356.9126370738052,352.96113153668585,0,515.6711898285389,912.108039313236,455.5535365569835,602.1184382879597,746.7578161499473,282.47850387281443,8,5,2
215,8,38,541,355,260,368,335,855,1430,719,1217,2884,420,2362,682,657,596,142,63,93,71,147,117,548,481,348,391,492,203,197,547,274,326,401,578,170,788,2077,631,2730,1363,1087,1416,789,317,581,583,410,1015,148,639,571,251,638,305,541,584,82,349,458,191,166,879,390,2013,1465,1902,1692,848,2152,30,1449,468,533,614,287,87,315,698,223,324.08375449445174,267.39073934670915,59.349342647325415,599.763241928554,284.4758041291158,276.32723273826963,682.3071801147245,592.3476616849797,709.7780468880848,365.6862720297322,458.02187498916703,946.049163936068,299.9399034923578,1720.6032203189175,196.75637247716284,11,12,2
105,164,191,235,644,320,204,435,642,69,1998,2190,806,3406,779,2048,1659,519,1501,116,682,441,298,501,261,328,379,147,394,258,473,671,132,891,638,36,983,478,616,1083,399,1309,399,314,375,70,105,759,153,387,644,190,250,281,632,475,69,624,561,55,564,791,241,425,665,996,132,2212,2196,1347,2478,200,1953,862,600,359,229,170,641,256,63,291.2512906261297,108.94880719241357,114.9208957389743,481.93602315547605,433.66485792204617,334.5884684546164,61.80972132068106,895.5066177915814,958.4826023010472,377.35233800301967,428.9310166180067,728.6636892256189,817.6830298382489,1137.154932844778,287.94989853971447,11,10,2
274,582,505,474,829,235,944,282,604,512,59,487,388,86,409,96,25,84,501,621,103,190,833,1058,436,1006,1034,1304,1355,384,1665,1116,580,967,577,341,419,98,133,250,194,12,333,474,200,629,308,606,789,42,827,422,382,308,196,159,69,274,371,127,330,698,556,1378,3166,718,3000,1655,1330,1723,132,1110,434,202,534,865,196,202,232,349,26,275.5388349605184,130.403427615168,393.66704425729904,353.3044512958554,0,574.8070023929771,106.71857747130449,631.8330474377656,811.4753962056855,0,981.3265475694424,460.52124727345904,769.4479221084821,1083.6333338456202,0,0,0,2
452,352,235,86,272,618,302,238,862,316,1519,566,1452,891,1481,712,1247,961,832,1193,74,771,219,269,515,29,594,36,480,375,128,648,601,99,638,482,153,315,1979,2122,315,2589,709,1558,1769,300,1568,712,273,562,172,518,315,304,691,434,587,840,609,1022,152,826,627,458,866,34,636,135,176,110,339,341,580,71,690,900,238,1977,1602,1522,2692,168.92837456137292,42.5758439564458,366.41492555580646,315.30652426326816,519.3142301346164,409.25228075110994,661.5425185102534,833.4997684653315,0,769.3722587011583,820.2602735848556,194.05132863359682,433.83620161542575,1024.0867070398235,479.9927850299059,13,0,2
493,1641,501,822,662,34,166,285,998,651,611,694,38,457,164,348,19,287,327,368,218,665,140,827,297,511,877,288,452,426,116,27,101,728,283,1461,635,2119,2126,798,1468,171,1346,303,1183,406,682,686,169,1022,230,865,578,488,85,181,312,298,384,890,98,852,818,249,1056,439,295,855,63,1126,490,2488,410,2836,1038,1804,1398,1226,1496,294,782,330.9772937874339,315.630639202723,427.26003266015505,302.1468109925545,302.4914264100302,745.6655594832566,0,944.637289641616,1149.26564134422,137.06647154534969,1145.2797875185358,275.35401830018293,523.5304320253929,0,713.3249027684324,0,5,2
394,19,423,668,95,600,802,12,661,672,555,828,16,538,447,3,449,441,95,143,503,525,48,732,712,309,734,994,1024,233,1536,1985,218,1940,1553,1009,2081,260,1236,995,402,883,142,215,115,139,340,2,496,256,425,707,88,845,986,16,974,435,387,272,38,8,242,6,762,1502,882,1761,2113,1531,2427,210,2115,732,943,614,13,232,556,667,260,291.8165497131651,263.5188354076203,0,336.40832754090854,269.91521490442864,475.9366193514786,671.1652760814054,0,972.1226753664586,430.2150439402563,1132.9564566118845,104.60269045145591,1199.5558234284508,0,662.5515093990856,0,2,2
604,118,785,552,502,762,302,302,304,530,271,614,580,534,1203,277,826,316,648,476,726,363,496,838,267,1098,872,39,295,397,108,782,513,526,845,72,1003,256,1709,1304,1770,1920,1714,1990,811,2263,160,1641,344,805,407,83,489,644,365,235,199,678,123,920,702,532,800,1,718,457,277,568,173,151,118,243,443,201,767,179,877,596,322,1126,913,186.61377994158724,262.3113460939785,132.92965603878946,418.08503001657147,257.1425955418807,717.9171527937609,761.8292172722499,767.4332982914724,820.1739673881893,162.26796480865616,1078.5470602704722,331.9984251099925,202.49670808043834,0,301.0390358900767,12,2,2
635,544,175,646,424,252,217,399,402,794,531,631,484,52,480,211,380,157,402,38,642,563,78,723,344,107,619,293,522,69,733,675,296,871,415,645,426,269,432,796,172,1254,587,990,1231,315,1264,275,421,751,418,512,645,305,260,299,377,86,340,483,120,196,1178,1208,247,1156,855,993,998,41,1029,704,279,654,340,158,378,422,149,287,163,84.54162921816086,109.23413056085951,153.8117591379906,73.95088556552652,93.4110784450206,363.8746281985788,171.82126105595907,414.543957588981,761.9625011907146,432.36614815939106,445.02014406825737,172.36971013846806,501.6298345037369,894.7836051894765,221.50837173619712,13,14,2
410,597,131,324,376,429,198,13,742,343,1601,2551,411,3036,602,1773,956,1054,304,845,116,817,408,35,379,243,74,286,420,245,130,573,487,301,1015,504,526,812,334,670,497,4,602,1396,635,2261,498,2183,858,1165,1508,95,775,620,447,277,121,90,538,499,11,594,459,268,1146,2407,555,2788,2736,1647,2845,419,1927,1065,669,702,19,326,225,140,80,319.1341075394835,160.5554936750152,232.7243664664145,437.3585077208393,1281.6651323677945,167.1574338615535,227.35812468649925,1259.1314514664418,615.9817939869496,681.2366588501521,618.5710156404664,546.9150417161464,871.4798246677364,1114.491888277616,266.30925170691745,8,16,2
450,88,724,83,908,452,686,857,402,1037,424,799,706,78,628,79,223,133,95,447,439,21,1442,1455,612,1925,954,1410,1207,486,1194,201,427,312,446,348,542,822,13,551,304,234,366,15,332,206,88,26,314,567,7,534,545,100,571,516,135,326,636,318,160,376,354,167,682,1738,1641,589,2555,514,1305,1272,151,847,407,141,517,882,197,267,353,138.06130485318442,221.5103168744584,186.37241317995938,470.2835390115865,0,153.94377220271042,326.44537721270217,665.598844227776,927.7175937146711,0,50.30767983398033,627.5950083332458,182.60192224589466,1293.3839018366707,0,0,0,2
261,452,294,443,810,177,308,952,55,939,723,2371,102,2637,13,2320,828,1867,1612,511,1205,705,342,994,235,844,793,285,483,466,198,963,6,391,129,726,1450,42,2416,670,1556,2007,157,1890,861,705,1046,122,651,57,113,97,87,634,190,583,363,511,901,107,893,964,333,1006,366,586,369,43,11,96,61,145,309,505,1881,1343,2031,2403,1221,2123,242,543.0139285902691,216.42310941710318,255.4554827363819,276.04383118785023,256.19917543075,869.6228778701488,555.0260053078035,1248.818508907792,50.405431037366455,461.4976190762025,1164.2742381635833,361.5969828164263,895.9340379580267,853.9262872396782,111.2044673779098,15,0,2
1584,701,527,406,369,426,295,752,398,227,307,18,446,61,266,115,240,75,395,259,750,260,565,1054,375,581,625,279,44,277,819,108,29,749,1071,378,1440,544,1049,643,696,1497,19,1152,943,927,1753,48,1417,754,468,441,14,240,83,578,250,527,742,43,874,635,260,700,497,520,322,272,209,1128,185,1797,68,1394,691,990,1141,80,292,232,141,199.0284288113197,291.50248243821636,304.4469583724663,377.7189287567639,400.16231653921903,117.11585766080053,0,717.8288709856515,517.8681092000469,555.5787391963871,817.8312313127614,447.6048307484806,477.77254520096886,0,537.4261081407476,0,5,2
169,429,50,686,534,579,846,115,1072,684,309,739,447,387,401,46,117,80,363,686,37,656,360,459,328,851,1838,918,1926,2004,358,1616,1391,644,1369,356,943,1044,115,375,6,27,202,66,473,263,330,711,69,696,506,688,1010,128,363,670,495,2,177,123,109,520,120,1100,377,1942,1579,1611,1595,201,984,118,489,417,305,565,423,259,444,486,443,233.1836748379826,0,253.4500638639665,234.1003119418104,561.2363954818934,277.53177157615215,0,1071.9885924466175,283.04169082024794,763.7761564672493,389.39574609610156,0,705.9854433851964,1025.3664306114395,477.09743744128093,0,1,2
591,399,405,648,218,194,679,614,314,384,536,1253,383,1391,322,962,137,1082,468,1101,914,121,835,552,289,571,219,108,1,341,407,226,675,302,577,925,354,1408,2136,333,1687,1411,911,835,264,264,7,73,446,462,958,83,667,274,389,83,390,299,186,21,274,857,148,1302,576,2225,1891,1695,1548,981,1526,652,1571,162,1043,475,598,700,285,656,9,148.5281550276259,253.37007959376132,257.1319388167004,463.72113002225484,33.025111809114044,288.39459886065004,1073.7500991304241,379.5125251641401,945.6494862281437,680.2913827447375,785.0198905618574,243.09086283477967,701.2482268636102,547.5545704600439,242.52501634229307,13,14,2
331,165,399,568,48,853,660,394,931,303,672,877,287,267,930,375,1347,361,1850,857,1976,1201,1331,1522,568,1362,206,871,800,102,541,753,134,668,647,251,820,371,659,582,218,680,113,347,367,269,187,220,470,265,497,791,44,971,569,759,752,934,1259,840,839,494,1213,713,1478,394,1039,68,723,378,66,19,57,357,471,226,711,8,1109,629,807,79.9269873294953,215.35728422748775,140.1168478463255,584.8739998411348,0,560.3008522213757,891.2009115557287,456.80945293917506,821.3789779826648,0,756.3425794001225,971.4297190304073,236.34519959970314,515.3072807534779,0,0,0,2
576,698,82,187,115,170,398,155,697,1002,514,2829,2017,2153,3235,841,2140,88,1331,23,831,220,401,168,159,212,257,302,756,477,203,454,643,76,117,549,32,1310,1120,1194,1307,432,1595,342,1240,1198,122,1086,993,370,727,400,421,518,467,106,252,589,137,550,946,82,864,547,593,712,487,499,1361,621,1758,1259,1324,1011,745,1092,413,804,14,430,342,167.6630296552363,231.308521575534,456.32071443194104,209.02793398004366,711.6403182267863,753.414817407294,757.5494793937966,625.4983960968672,280.9315262753225,914.894670978042,756.5516235208377,871.0839727775998,228.1397809369663,688.9274327084115,497.93147999274464,16,8,2
591,610,278,807,159,404,700,288,570,601,524,755,187,686,283,187,89,105,236,257,366,909,151,1264,595,548,345,940,1673,2538,1739,3002,366,2738,497,1671,704,860,915,182,313,163,124,610,447,652,1065,241,1036,328,831,842,60,892,572,650,279,340,79,206,594,61,537,1002,493,2242,536,3083,1532,2548,1301,1800,1275,1406,1277,924,877,317,648,370,185,28.27426365382413,0,682.3271774710207,28.854447649743065,1280.5858075955236,416.78517614553795,0,1767.029740476796,574.2920305293229,986.0370563752298,182.15642045093517,0,590.8194085146323,982.5760096261673,208.4861233610242,0,1,2
428,15,378,488,97,929,875,452,892,290,556,793,685,460,948,594,2417,595,2161,566,1307,932,1100,1124,728,933,106,475,126,605,707,41,639,799,402,19,843,34,1122,14,1639,73,1637,1037,824,1081,86,596,596,179,560,437,121,503,436,107,13,33,538,491,353,433,625,5,1820,2394,3,2787,999,1631,1649,208,1139,685,39,768,685,112,383,45,141,74.59915472440392,44.58955016189734,505.86998922532246,165.51497977829067,319.03024606975015,655.9588514347786,204.44679427322535,1137.445659586984,686.9596369815016,885.895493394937,377.72248460277865,347.14113436560996,781.6466189378601,985.4007903571802,275.98122470059786,18,13,2
629,306,169,163,59,126,68,304,919,399,2200,882,2840,2278,1880,1968,1042,1896,330,1271,286,975,43,794,743,10,753,111,218,596,479,439,1088,188,574,719,327,391,905,419,288,1311,1743,345,2505,2624,1499,2314,146,1598,294,805,221,277,445,295,569,72,1065,264,823,581,512,575,227,472,86,256,246,273,200,282,195,616,136,901,488,592,939,454,1107,319.2049747289086,278.51408186683625,394.7855513189579,330.9912625676091,640.0554892791095,394.28481889740976,1486.8265839965488,0,17.128479223211084,1043.667483704685,172.64541982555568,948.8094979894773,370.8982020159372,1022.6361076754932,314.9614497603916,9,0,2
