507,176,447,803,1177,525,565,1160,1258,100,1710,2126,1504,856,728,2661,2770,1389,180,1039,1012,726,266,586,1072,85,1350,1734,1207,554,456,1759,2654,1960,79,1637,1446,1144,1300,345,940,884,135,1400,1784,795,346,1115,2342,2594,558,1801,2556,1831,502,201,574,1164,815,748,1154,287,591,585,1269,1844,2511,1837,746,2348,2244,1764,1523,1116,168,721,1313,1051,209,499,1024,34.58122346655829,115.50068642221731,61.83673473418955,122.6498197672406,0,242.92879615228821,648.2937831169083,358.61259255864945,286.9342219343665,0,341.0458175361154,228.09612660167946,339.169283166435,88.61496442932895,0,0,0,3
1746,2770,2925,2180,1179,171,455,867,675,676,1125,867,779,1036,848,497,243,1640,2009,1998,1933,1185,685,1723,1344,278,947,1203,407,320,1062,2037,1565,60,1508,2486,2363,1563,660,748,2078,1761,274,529,545,402,63,773,1746,2173,1024,1060,2085,2101,2173,1455,713,2451,2074,445,902,1056,491,63,887,2089,1407,938,2328,2442,1660,418,601,1709,2782,1785,407,907,541,443,33,74.24892475010164,90.66030939053132,111.6842471024444,84.3677356521049,0,200.64945801073077,694.2123778613447,264.4354531515042,204.94230621421946,0,252.83072662443917,200.26105281765308,346.75118956302464,310.5434292737583,0,0,0,3
833,1108,578,1093,2490,1940,490,662,1970,2894,2098,198,1426,1662,646,271,538,823,1231,1079,90,987,1781,2163,2407,2460,2040,1229,210,131,336,817,887,406,296,1073,1899,1868,1398,1763,1183,551,1885,2190,1725,1002,680,727,67,1327,1667,1151,586,330,60,566,1762,3162,2704,1408,937,865,302,477,998,1044,279,829,1425,1741,2233,2716,2224,623,630,1116,1218,1035,1194,786,359,119.73131271391702,54.39463039538638,105.12265444270243,56.969352243307554,0,82.97532765828647,160.93583710575,191.35301908047595,668.5023511461093,0,440.63232084768947,169.11181796149754,205.58086160527947,317.6132015703272,0,0,0,3
1274,1330,1079,1073,757,362,439,2108,2657,2112,1919,1934,1069,295,825,1163,910,177,236,865,1999,2867,2458,1947,1536,590,276,1121,1813,1343,155,531,704,949,1388,1606,1539,482,890,1492,1766,2085,2837,2253,819,377,1067,1132,654,225,60,1014,2580,2910,2367,1651,902,555,83,1032,1639,932,76,22,311,966,1396,1925,1504,117,1027,1516,1944,2686,2568,1990,1034,336,919,776,662,160.65276361499497,47.46643984382918,89.16821610480164,48.01574552801467,0,118.09895215453862,87.48558400215703,171.44705071625017,507.2712467283384,0,441.70445040408435,96.93520567300963,161.62205013435053,121.16813466180292,0,0,0,3
662,126,1029,1990,2522,2583,2214,1667,679,216,981,873,526,728,416,353,1152,1781,1990,1353,386,126,739,2497,2987,2303,1270,167,236,193,594,1183,505,739,1415,1983,2066,1922,2321,2132,893,622,816,752,901,718,241,504,1481,2034,1700,1073,822,151,1213,2374,2752,2083,1080,343,16,358,1052,1178,256,708,1256,1694,2091,2407,2514,1840,304,116,395,1372,1571,789,158,967,1577,183.07041419146185,76.09573445118313,45.60993722764977,124.25986338072511,0,137.75547176065277,162.17257070995242,219.16584484556358,638.7073428452293,0,299.56852977542957,116.12408648009662,248.69641409483657,167.67470652766738,0,0,0,3
1497,1340,1573,731,834,1781,2209,1997,1517,1249,1092,200,965,1064,512,24,400,727,1286,2284,2877,2304,1159,804,223,578,1316,1416,750,153,982,1220,1357,2134,2154,925,864,1787,1914,1780,1565,1587,1130,269,761,567,545,535,264,52,988,2557,2863,2236,1824,1324,370,546,973,1001,584,41,446,1066,1961,2164,1796,822,125,561,1242,1872,2369,1694,480,241,334,425,767,847,484,160.060843290508,20.95782124719767,43.5437907567736,79.78578521473266,0,7.373092973779729,35.66507576335464,65.1601006796988,557.2133270238795,0,351.5417356360565,95.41761795844701,284.7143717243254,195.28961313594115,0,0,0,3
271,1684,2127,1979,2386,2925,1998,125,845,1165,1006,503,178,340,1619,2403,2075,1378,829,87,272,942,2363,2407,1266,479,248,106,687,1032,1169,449,1005,1783,2066,2385,2650,2289,1135,28,868,1113,865,600,185,781,1832,1997,1643,1469,1040,337,681,1896,2112,1571,1231,1377,717,580,1128,1352,894,266,855,1199,2345,3464,2673,1294,408,342,648,767,1031,672,541,1298,1300,1546,1831,144.17004705954147,67.83075201931945,163.24954547528193,112.24096512517502,0,78.58167725367028,55.8187663394977,108.73532245852375,676.7867136125013,0,72.25397518161843,296.0404451254366,89.5839002897713,123.0734394760892,0,0,0,3
1611,1178,2,1679,2290,1974,1707,1560,997,29,771,1347,1148,181,500,850,1732,2988,3118,2405,1483,414,219,625,1115,1091,48,987,911,1049,1629,1955,1901,1103,258,1080,1317,1959,2606,1909,700,314,1228,1337,849,551,110,1079,2354,2648,2459,2178,1711,1211,105,971,1377,694,11,268,840,1526,2020,2238,1765,562,255,439,1092,2311,2606,1850,535,651,1099,923,948,1019,276,1237,1947,195.53286420870444,149.5918818377642,151.2125751719116,129.68553071209794,0,226.19631407253303,171.9288783166989,192.7482677096024,734.3185366038144,0,18.466622127349027,130.67238727194555,238.94654135469716,179.70348977223824,0,0,0,3
2416,2570,2122,1816,1432,534,529,655,540,479,106,659,1279,1988,2306,1914,1406,808,422,1751,2228,2080,1232,324,246,587,919,1256,974,13,855,1608,2237,2729,2608,1981,916,139,264,201,470,513,15,707,1465,2049,1911,1611,1858,1034,884,2050,2122,1583,730,367,290,565,1443,1129,219,340,939,1422,1837,2551,2882,2177,1024,408,153,683,890,677,45,887,1593,1762,1794,2084,1785,144.44069245048016,66.89147492706833,45.42982192210513,44.294533696085495,0,45.27941033184951,71.95060736505383,12.784980959612668,439.70815317325355,0,321.0556054201144,141.7758956227817,79.77548591710172,28.768246806972016,0,0,0,3
335,1091,1792,1740,1737,1318,786,111,1295,1484,749,202,133,836,1445,2188,2862,2608,1747,1388,711,376,1160,1057,561,266,1085,1332,1712,2396,2175,887,281,1033,1246,1271,1474,1664,776,514,950,665,375,388,178,536,1666,2643,2688,2011,1770,1601,669,612,1082,897,371,337,654,1202,2376,2787,1799,485,367,1132,1435,1524,1954,1405,74,484,479,529,651,627,332,632,1953,2487,2587,206.4986166586371,141.8861525340419,159.7060609380813,121.85765795940384,0,166.46180492833787,181.31245461541351,163.07908949647853,643.4357340533112,0,381.17292250089736,174.50096675562273,146.4387834857967,226.1131407008773,0,0,0,3
2690,2159,1023,152,552,1039,776,359,13,698,1626,2306,2173,1890,1662,1139,152,949,1922,1843,998,340,220,145,1067,1503,1424,781,400,603,896,2028,3481,3037,1620,476,427,700,640,756,330,897,1881,1960,2250,2193,1704,1328,517,699,1281,1172,920,884,446,328,1154,1790,1466,701,29,486,1314,2576,2896,2417,1570,676,86,499,883,993,303,858,1357,1576,2020,2271,2093,1354,316,218.06001353220546,106.43358737509719,105.33368566917903,119.16657520873073,0,45.26336819106594,191.817302986829,68.62830428154807,468.3411490486352,0,420.50356212948003,96.32405865523054,146.48583720593336,83.00655069912665,0,0,0,3
733,836,1078,1860,1536,400,603,1496,1762,1326,888,612,690,2382,2833,2605,1853,985,664,193,526,1002,526,125,621,1158,1575,2184,2644,2127,806,412,665,752,1557,1842,1246,101,953,1378,1193,1034,1383,723,1038,2392,2919,2446,1526,1122,978,306,743,865,221,121,545,969,1407,2036,2645,2109,790,223,572,1691,1910,1683,782,436,1067,1153,1205,1481,866,328,1324,2062,2243,2361,2162,193.1416509524994,82.81674652888701,68.57090975073692,115.89129422690851,0,54.13577837253289,75.93574155190909,77.8227593200976,442.69050002661174,0,560.6339828247408,79.30312284827824,342.125573363485,221.7112488050972,0,0,0,3
1490,459,556,753,450,312,48,452,1236,1914,2490,2101,1139,1250,798,885,2183,2170,1301,213,406,543,954,2032,1081,69,812,1246,1403,1873,2807,2337,762,53,307,463,577,623,501,508,1941,2475,2286,2200,1901,1140,171,1130,1445,1293,712,237,295,1280,2043,1917,1136,515,356,1018,1553,2263,2350,1485,965,903,417,512,1002,1155,607,536,1165,1634,2568,3087,2220,853,95,762,819,273.269562063843,43.135235861264825,226.29181953086652,226.15757200190478,0,152.27910230888546,363.26840691222094,413.74528504850116,263.10394517484343,0,295.0842929784666,229.07511002253582,29.94974568960798,82.5241928331215,0,0,0,3
767,1017,659,563,1432,1537,1420,1334,1241,936,534,2468,2704,1905,1411,1419,1085,12,873,1401,1048,81,898,1132,1738,2986,3198,2029,735,346,813,842,1196,1021,30,1027,1194,1260,1467,1325,1096,315,1114,1814,1954,2143,2357,1540,359,529,1257,1237,655,55,601,1642,2665,2733,2300,1850,1265,625,557,1523,1579,638,204,404,792,1521,1940,2007,1315,33,980,1232,1659,2783,2779,1538,145,200.19899838076105,133.80767744775454,144.05291568691806,62.82452898873725,0,118.01078340558546,125.59205070425006,131.01730359514326,750.4085295828073,0,191.5902026544773,185.4782116899676,174.061174756522,43.8725322428312,0,0,0,3
1062,1339,773,581,569,449,2091,2748,2867,2241,1236,899,543,438,1320,1068,499,210,297,823,1349,2118,2038,970,303,1043,1700,2596,2698,1999,1077,136,775,870,728,668,146,1049,1870,2302,2498,2257,1701,732,273,1143,883,568,865,672,317,1167,1841,2029,1418,681,411,766,2544,2953,2439,1313,135,247,135,574,1090,581,597,1459,2007,2071,2032,2450,2032,696,762,1084,967,1136,960,148.62347919852124,63.69763068189985,26.755804464513258,54.53891253389633,0,32.51245915030113,88.3442276914934,104.40619302489745,590.1658169988035,0,147.1053090648735,308.83511037746797,120.27238397073425,139.20007896061185,0,0,0,3
310,563,1566,2156,1662,797,669,130,1317,2410,2667,2217,1616,777,233,277,1192,1303,538,177,943,1592,1894,2311,2800,2242,961,412,283,1282,1468,1013,168,796,1465,1544,1560,1895,1157,227,1599,2089,1802,1525,1533,1402,470,844,1211,611,31,240,574,1320,2277,3006,2444,1037,763,488,482,1390,1524,965,5,910,1157,1251,2161,2081,749,792,1864,2188,1899,1648,1882,1239,215,752,648,177.49013757468435,108.21544369736603,40.249194109781165,153.9109907727599,0,167.152400521201,146.00897809714797,176.5252613005049,743.197064237323,0,255.49918602941352,142.361655029581,148.57192793238667,55.77125245821264,0,0,0,3
522,142,263,617,1529,2652,2836,2122,1561,583,518,1329,1529,1147,525,160,661,1140,1933,2180,1471,110,588,1114,1859,2132,2452,1652,223,307,105,294,723,599,213,783,2099,2228,1779,2306,2230,1088,515,1406,1508,903,205,86,474,1672,2121,1654,810,69,594,858,1520,2786,2703,1455,436,113,286,588,797,790,55,1419,2109,2157,2367,2496,1714,188,782,1269,1521,1086,653,15,1275,186.09104692165508,113.971066304978,127.37878177747842,22.061169324856127,0,85.99293575637478,59.04662928545984,50.59773352676111,526.0209368817908,0,481.2352178140327,84.74323329990861,63.77661300402566,36.062726823204166,0,0,0,3
1996,1747,1085,711,32,676,1439,2678,2565,1464,1081,1049,379,597,1007,1100,437,672,1192,1661,2590,2855,1956,568,426,911,943,1024,1312,830,473,1321,1405,1090,1031,819,333,885,2665,2871,2001,1483,1508,1080,215,660,1258,1151,252,543,960,1747,2985,2990,2111,1117,139,783,900,1304,1147,139,721,851,1047,1392,1320,1333,568,933,1671,1933,2282,2614,1901,651,439,1302,1265,603,41,126.51558071822238,14.550438268473634,77.91945743010103,62.94126664442005,0,76.99391209699635,104.97024919512579,183.08460452713646,647.8184869106791,0,300.69901973721784,181.73284842262376,115.22793563961514,76.2215447791979,0,0,0,3
452,1338,2626,2920,2236,1548,896,338,716,1905,1908,821,204,358,589,1329,1704,1762,1130,361,1331,1451,1884,3036,2916,1525,132,1047,1149,602,395,141,829,2150,2474,2589,2088,1109,622,23,1083,1568,1227,678,407,74,701,1296,1982,1591,551,653,1207,1776,2916,2889,1928,884,208,681,689,620,621,43,1295,1999,2271,2299,1948,1571,864,403,1501,1255,806,977,686,313,1085,1794,1799,162.89989092508748,72.55054137416595,16.167452282930622,93.6303515498171,0,188.11891186162015,142.95242431548263,269.7409114379158,679.2590837512398,0,271.05827607816474,109.49731876179123,141.57271515446513,64.34627696623461,0,0,0,3
987,185,210,1261,2895,3245,2669,1429,87,344,324,606,931,405,743,1520,1984,2132,2097,2274,1629,170,1274,1512,1157,1469,1299,378,612,1589,1875,1205,417,177,619,2180,2761,2734,2250,1148,426,46,551,1080,617,231,733,1332,1830,1984,2176,1820,778,270,549,1170,2146,1950,1072,5,1091,1576,1336,1012,946,58,1663,2712,2914,2317,1666,1397,853,147,1327,1161,347,171,567,1013,1586,126.88271545991122,50.45489439172334,94.24340568941656,81.58408021219033,0,56.53549769834878,54.588765258664345,80.00751502925087,523.4465525262185,0,162.93086522637716,353.7439080125626,309.44000899905404,285.4274811558016,0,0,0,3
2378,2911,2075,438,43,227,1296,1958,1864,967,356,1054,1037,1045,1894,1858,935,137,817,334,105,62,427,571,813,604,329,272,704,1166,1825,2434,2142,1050,630,266,1656,2210,2001,1209,213,451,806,1041,1454,1182,127,1298,2035,2172,2172,2316,2238,1151,564,838,437,486,466,1,754,1766,2527,2060,1117,1375,851,551,1868,2476,1885,616,56,104,484,1342,1588,710,440,1442,1785,177.7874357180557,149.65057602135997,88.34025081061706,116.14369396688579,0,112.53250641481333,229.53969735216526,348.99538713062054,329.7926614111129,0,515.0827599848664,372.6828029403366,262.540899991075,126.02046538141867,0,0,0,3
2036,2328,2539,2089,871,48,528,896,914,501,19,780,1758,2064,1717,1930,1486,91,1481,1895,1787,1529,1023,589,320,1438,1471,753,170,353,872,1483,2397,3145,2429,928,553,345,322,1077,656,209,1111,1346,1662,2388,2969,2694,1404,397,294,545,734,1269,1062,408,1427,935,181,989,1726,2017,1714,387,1944,3005,2044,846,330,1912,2124,735,564,1256,816,454,1210,1519,1624,61,2178,104.12165817860568,80.74374436327042,112.99967543105333,189.76232309796325,0,185.2341828605077,270.8096084480226,293.8840662379474,97.44675965805459,0,437.9953161585607,271.23069406739506,129.57399166263176,169.4497563311455,0,0,0,3
