1340,637,523,48,155,357,542,996,286,893,186,742,520,308,447,62,130,42,308,279,179,697,545,35,338,1122,836,615,1520,802,305,1191,31,1293,754,1178,2785,3704,2723,3307,1387,980,1917,205,2976,69,3248,1198,1747,1000,875,69,1056,770,1844,487,2034,225,1765,230,796,171,241,520,1484,282,975,577,693,831,432,1664,1202,146,356,2351,525,2658,675,3420,4552,728.8685951642105,384.9827715062267,1217.5078863193776,1485.6034393714285,0,1797.1146944477416,966.7191518649203,716.9293875284343,156.97535428029767,0,525.1153029604955,464.1643161042257,871.0378506810371,399.9908653274058,0,0,0,2
1953,4186,220,1104,1188,2314,614,2673,1410,476,510,480,146,1002,681,433,923,211,314,310,367,536,698,755,319,455,1014,1210,1115,370,411,1709,1587,1208,629,1750,4613,1362,4835,2423,1138,931,1027,521,1812,2620,514,1282,949,203,151,599,589,714,1614,330,1273,820,108,38,756,743,433,1353,1037,418,6,402,1362,1911,1260,66,200,1119,723,1355,2309,3043,1831,2762,2517,258.46089015738835,601.8440167593856,623.1126135833939,1001.2371401638734,0,1208.9072028075605,578.0667889610899,2245.4663441521493,755.4555847481079,0,891.6034966375388,494.77008106391986,605.0909883736498,570.5904083065707,0,0,0,2
365,238,1640,1534,1477,2170,300,904,385,665,9,718,67,921,727,174,421,155,367,739,233,427,642,758,339,400,909,1451,675,17,492,586,1998,158,3335,761,2149,1758,2000,3540,30,2020,214,826,801,2352,965,1927,2374,333,2105,380,1346,252,841,138,1183,393,779,599,54,67,509,148,1264,1163,278,513,921,1226,1179,29,272,1438,1748,103,1144,344,3004,1013,2217,244.43366032690466,89.52886037268587,476.7102173483153,155.5782120656439,0,1008.7808644596704,953.5380438707746,1969.8223008754794,753.40924789574,0,989.3099920237715,308.96142883040454,238.76017677788528,520.0018493729934,0,0,0,2
1813,297,95,1389,446,1849,2014,329,1207,820,225,297,346,428,477,821,359,575,1024,534,307,308,266,949,1605,1314,340,1144,1401,1379,144,2060,3648,703,4314,2931,1888,1362,1812,1541,969,2644,469,1015,62,771,204,1297,1161,684,1514,241,1005,497,93,81,316,288,663,954,565,33,399,947,1310,881,60,635,1089,1746,245,15,1579,991,264,2754,1901,386,27,545,31,240.2068222097491,345.95322455951714,627.7056609885253,227.03339583412108,0,965.4775825983739,775.9722965895901,1177.3108281263358,1627.615579904605,0,729.7784350088274,604.307193829548,688.3869770996548,374.64498290054644,0,0,0,2
2335,2115,47,1532,762,300,318,594,130,961,596,629,442,204,379,670,512,288,898,1312,1033,87,753,1030,1232,1927,230,596,2868,104,4035,4570,1048,3156,133,1620,1043,3175,293,2282,1420,384,851,937,1220,1296,1892,134,1682,540,342,24,262,442,867,811,759,121,691,1099,1243,830,174,1454,910,2284,1830,1373,1167,2385,100,1197,876,724,838,1174,437,134,1409,1012,711,277.3833061000154,372.0522649493585,268.18532492855985,799.4242427813975,0,448.084283366422,1961.1723862485844,1069.4055195625397,1330.1022088539182,0,705.1257238343832,478.2340620520076,457.0929933030906,817.763814581951,0,0,0,2
1745,938,647,925,31,440,37,346,487,334,249,59,355,792,1086,255,589,1056,1071,1276,510,673,2009,105,1074,4806,1796,4496,4832,1501,2621,1231,2467,357,2991,553,1481,32,1322,342,1719,1150,1315,1939,196,1410,612,83,298,815,145,792,699,306,84,47,592,1400,1260,154,1021,1098,2606,626,1579,408,1717,233,460,989,231,737,483,641,486,2103,1174,1226,2031,343,779,494.8771586723596,410.57461429253857,369.5303720714058,1019.263562860014,0,1051.7593605478394,1669.4811239433182,1495.12057513139,1226.9262804785078,0,508.64868534043836,575.455277200663,565.9333643643357,724.679931723938,0,0,0,2
215,584,413,208,189,99,212,706,1350,577,364,1076,1555,1055,1220,796,168,3044,741,4010,4887,1374,4038,169,1884,799,3365,373,2487,1447,1049,1033,892,573,1246,1637,232,1765,874,469,583,296,195,280,962,630,812,1367,632,446,688,151,1237,1590,1783,1118,1030,1605,710,530,2222,2220,532,207,1234,103,2888,2143,677,1478,565,300,377,489,669,988,437,437,776,468,148,77.98757906371914,386.43735516782414,362.68453198818935,571.1158691590929,0,1389.7881637141684,778.4639263408606,2345.2778162426453,1051.0995248311622,0,958.0895508915833,578.1240670687703,677.6581310292496,568.4654091674896,0,0,0,2
211,288,165,961,1445,709,139,407,1188,1621,1182,407,471,3199,2704,2199,2645,1598,4916,671,3879,2069,1153,514,1815,625,2357,2747,241,2420,903,1453,883,1013,178,1279,250,931,789,51,38,189,65,866,967,744,305,852,1640,1193,211,775,229,1311,2566,148,1039,1460,1172,839,1850,1595,383,1310,572,534,1548,1794,202,1918,823,646,424,114,105,471,124,415,769,504,1,217.61484154603534,397.3081892077532,444.0715235798707,162.09684537115518,0,1470.5878280470024,781.5865431958262,2336.0896384728103,961.199223672448,0,1008.7947651509738,537.1331628504934,398.20652576467387,413.2776387042711,0,0,0,2
420,383,242,1519,1817,364,534,843,1295,2613,444,3127,1641,1983,1994,2360,2502,882,1571,892,1383,1851,3327,657,1830,1215,812,183,1305,590,1363,1358,649,1191,167,774,407,1292,929,78,593,716,1036,1365,1311,455,1500,433,456,2257,1553,907,2041,1190,1279,399,1721,1655,699,594,878,167,1514,2002,287,1660,1246,413,910,34,463,224,890,213,926,424,49,244,224,710,1565,221.033234513598,226.9669511360292,268.63276404211746,606.520685128369,0,964.2052284135366,1894.59912131982,1530.0355395758615,923.972993357932,0,303.37463498787065,330.0710370871677,584.6897093572427,348.9769611098334,0,0,0,2
1003,113,1006,1296,1812,529,2448,275,2420,1026,3577,2600,1406,1723,881,1027,2282,2919,186,2735,1407,1270,1084,817,764,1037,926,1297,1526,245,1065,153,781,431,1527,802,584,888,1061,1229,689,333,1780,1208,696,205,2118,2253,2136,2707,257,1025,1419,1996,1480,2803,743,753,310,153,449,993,0,1139,920,546,1064,504,149,223,688,76,873,832,282,6,109,945,1814,1250,415,29.352342206273956,428.8177342585312,222.92150874509957,716.8243137259551,0,32.889664029904594,2483.877749182136,861.3442451857527,1461.4220515262368,0,519.831328203319,593.8831824409972,305.7652405682705,291.7927580880101,0,0,0,2
